frame_index,LeftUpperLeg_orientation_w,LeftUpperLeg_orientation_x,LeftUpperLeg_orientation_y,LeftUpperLeg_orientation_z,LeftLowerLeg_orientation_w,LeftLowerLeg_orientation_x,LeftLowerLeg_orientation_y,LeftLowerLeg_orientation_z,LeftUpperLeg_angularVelocity_x,LeftUpperLeg_angularVelocity_y,LeftUpperLeg_angularVelocity_z,LeftLowerLeg_angularVelocity_x,LeftLowerLeg_angularVelocity_y,LeftLowerLeg_angularVelocity_z,LeftUpperLeg_acceleration_x,LeftUpperLeg_acceleration_y,LeftUpperLeg_acceleration_z,LeftLowerLeg_acceleration_x,LeftLowerLeg_acceleration_y,LeftLowerLeg_acceleration_z
15805,0.513900,0.515082,-0.590354,0.349398,0.785309,0.076697,-0.117218,0.603048,-0.000310,-0.012599,-0.361356,-0.003096,0.016878,-0.381852,0.969422,-0.457062,-0.109704,0.267766,-0.347785,-0.199435
15806,0.513834,0.515023,-0.590672,0.349045,0.785646,0.076892,-0.116419,0.602740,0.005330,0.006598,-0.353513,-0.003067,0.018171,-0.387578,0.504168,-0.372147,-0.095337,0.142667,-0.255089,-0.347607
15807,0.513779,0.514980,-0.590968,0.348687,0.785977,0.077085,-0.115623,0.602436,-0.000410,0.014420,-0.343917,-0.002948,0.025203,-0.387700,0.856466,-0.532873,0.484753,0.366276,-0.239714,-0.251356
15808,0.513735,0.514956,-0.591244,0.348319,0.786304,0.077277,-0.114832,0.602136,0.007710,0.023392,-0.338355,-0.003877,0.032879,-0.383028,0.667670,-0.262228,-0.366472,0.552895,-0.227603,-0.104731
15809,0.513699,0.514952,-0.591504,0.347938,0.786630,0.077469,-0.114045,0.601836,0.011705,0.029431,-0.336218,0.000149,0.040614,-0.376112,0.409703,-0.327658,-0.072339,0.754322,-0.354143,-0.073618
15810,0.513670,0.514965,-0.591747,0.347546,0.786953,0.077661,-0.113262,0.601536,0.021830,0.037930,-0.316312,0.005641,0.037443,-0.363229,1.388619,-0.401598,-0.461525,0.437585,-0.512403,-0.082601
15811,0.513649,0.514993,-0.591976,0.347146,0.787273,0.077854,-0.112481,0.601238,0.025559,0.040456,-0.303388,0.007152,0.034812,-0.356385,1.102353,-0.482799,0.099515,0.381881,-0.337516,0.259951
15812,0.513636,0.515034,-0.592192,0.346739,0.787592,0.078049,-0.111702,0.600941,0.030839,0.046625,-0.314157,0.006570,0.029677,-0.353926,-0.583391,-0.157295,0.193721,0.264096,-0.277313,0.295753
15813,0.513629,0.515084,-0.592394,0.346328,0.787908,0.078245,-0.110923,0.600646,0.034526,0.051752,-0.315447,0.002801,0.029293,-0.349775,-0.011191,-0.188959,0.426203,0.423914,-0.210801,0.409760
15814,0.513629,0.515142,-0.592585,0.345915,0.788221,0.078443,-0.110143,0.600352,0.034480,0.055486,-0.308163,0.001493,0.029389,-0.347538,0.626936,-0.364403,0.675657,0.449423,-0.099927,0.432967
15815,0.513635,0.515206,-0.592765,0.345501,0.788532,0.078644,-0.109361,0.600060,0.037756,0.058764,-0.306185,0.001292,0.030861,-0.346232,0.259412,-0.236576,0.434382,0.382091,-0.087323,0.468464
15816,0.513648,0.515272,-0.592936,0.345089,0.788840,0.078848,-0.108576,0.599771,0.038244,0.062238,-0.299296,0.002225,0.032506,-0.350521,0.628332,-0.318716,0.708421,0.294730,-0.153351,0.553111
15817,0.513668,0.515339,-0.593099,0.344681,0.789146,0.079056,-0.107787,0.599484,0.047855,0.077486,-0.280249,0.004749,0.032038,-0.352572,1.069975,-0.240432,0.240573,0.275211,-0.173379,0.607110
15818,0.513693,0.515404,-0.593254,0.344280,0.789448,0.079268,-0.106992,0.599200,0.054326,0.087785,-0.264526,0.002765,0.030555,-0.360162,0.929161,-0.229385,0.531563,-0.087096,-0.064349,0.758461
15819,0.513724,0.515464,-0.593402,0.343887,0.789748,0.079485,-0.106191,0.598919,0.054034,0.096885,-0.275409,-0.005107,0.027432,-0.367927,-0.812318,-0.091337,1.013163,-0.157612,0.234602,0.802171
15820,0.513762,0.515528,-0.593540,0.343497,0.790043,0.079707,-0.105385,0.598642,0.051414,0.097657,-0.276124,-0.010336,0.026684,-0.372054,0.028071,-0.356150,1.109239,0.031368,0.272793,0.846149
15821,0.513806,0.515602,-0.593664,0.343105,0.790334,0.079935,-0.104575,0.598370,0.052063,0.100357,-0.275487,-0.012876,0.031947,-0.365334,0.111801,-0.267132,0.783046,0.465040,0.073009,0.804884
15822,0.513858,0.515684,-0.593774,0.342713,0.790621,0.080167,-0.103762,0.598101,0.042316,0.092678,-0.289087,-0.010763,0.033544,-0.357650,-0.556838,-0.210785,1.307902,0.396304,-0.109262,0.556383
15823,0.513915,0.515772,-0.593874,0.342322,0.790905,0.080404,-0.102946,0.597834,0.044691,0.088988,-0.287310,-0.006747,0.037359,-0.347941,0.389523,-0.173413,0.466922,0.497701,-0.186380,0.546399
15824,0.513980,0.515863,-0.593964,0.341932,0.791186,0.080644,-0.102126,0.597571,0.048247,0.092691,-0.271743,-0.006442,0.039320,-0.341732,1.178316,-0.296510,0.527280,0.292076,-0.010049,0.640585
15825,0.514050,0.515953,-0.594046,0.341546,0.791465,0.080886,-0.101304,0.597308,0.050528,0.096449,-0.255526,-0.001818,0.039684,-0.338423,1.152832,-0.359495,0.652221,0.135281,-0.078081,0.651320
15826,0.514127,0.516042,-0.594122,0.341164,0.791743,0.081130,-0.100479,0.597047,0.052954,0.100759,-0.259443,-0.002280,0.041722,-0.338114,-0.339513,0.035341,0.621499,0.118826,-0.023259,0.697615
15827,0.514210,0.516126,-0.594194,0.340788,0.792019,0.081375,-0.099651,0.596786,0.055872,0.110335,-0.262587,-0.002699,0.039618,-0.338807,-0.409854,0.037995,0.717052,-0.128402,0.040237,0.612964
15828,0.514298,0.516202,-0.594263,0.340419,0.792295,0.081619,-0.098821,0.596525,0.049320,0.112165,-0.267520,-0.003844,0.045467,-0.336187,-0.358766,-0.170509,1.293123,0.300697,0.096704,0.643681
15829,0.514392,0.516268,-0.594330,0.340058,0.792571,0.081863,-0.097988,0.596262,0.045409,0.106226,-0.281286,-0.003582,0.045094,-0.334448,-0.758900,-0.044725,0.900303,0.224313,-0.079695,0.545805
15830,0.514492,0.516321,-0.594399,0.339707,0.792847,0.082105,-0.097153,0.595998,0.036245,0.096360,-0.292279,-0.003923,0.043768,-0.331809,-0.528477,-0.249448,1.069215,0.350833,-0.071910,0.492805
15831,0.514597,0.516359,-0.594469,0.339367,0.793125,0.082344,-0.096316,0.595731,0.031127,0.083880,-0.294034,-0.005054,0.042974,-0.329713,0.129343,-0.246098,0.756815,0.375465,-0.143722,0.619172
15832,0.514708,0.516381,-0.594541,0.339038,0.793405,0.082583,-0.095476,0.595461,0.027245,0.074779,-0.298427,-0.005760,0.036121,-0.329033,-0.055612,-0.020623,0.680646,0.277881,-0.209948,0.369501
15833,0.514828,0.516387,-0.594613,0.338721,0.793685,0.082825,-0.094634,0.595187,0.023781,0.067700,-0.315348,-0.013903,0.039165,-0.336181,-0.988257,0.330032,0.674346,0.059849,0.173971,0.357702
15834,0.514955,0.516382,-0.594683,0.338412,0.793967,0.083069,-0.093788,0.594912,0.019897,0.057639,-0.317991,-0.021481,0.044128,-0.351022,0.066871,-0.029807,0.521549,-0.158545,0.474322,0.152734
15835,0.515089,0.516366,-0.594752,0.338112,0.794248,0.083313,-0.092940,0.594635,0.016900,0.053627,-0.310087,-0.018448,0.043394,-0.367434,0.486646,-0.255157,0.465165,-0.464949,0.282102,-0.124605
15836,0.515228,0.516343,-0.594818,0.337819,0.794529,0.083557,-0.092090,0.594358,0.018053,0.064097,-0.310060,-0.015100,0.036869,-0.375890,-0.278237,-0.181866,0.263036,-0.598451,0.177560,-0.108930
15837,0.515372,0.516315,-0.594880,0.337532,0.794809,0.083800,-0.091237,0.594081,0.016311,0.073488,-0.308423,-0.015303,0.035838,-0.372487,-0.143434,-0.169758,0.316688,0.057058,-0.016002,-0.139530
15838,0.515521,0.516285,-0.594938,0.337249,0.795087,0.084041,-0.090382,0.593805,0.013187,0.082378,-0.307233,-0.016233,0.030663,-0.362535,-0.237358,-0.119376,0.305716,0.119976,-0.179063,-0.272625
15839,0.515674,0.516254,-0.594991,0.336970,0.795363,0.084280,-0.089525,0.593532,0.013853,0.084210,-0.299142,-0.022570,0.026324,-0.353798,0.394507,-0.245967,-0.140939,-0.230134,0.142670,-0.245413
15840,0.515829,0.516225,-0.595038,0.336693,0.795636,0.084515,-0.088666,0.593261,0.009609,0.083268,-0.290850,-0.026632,0.021071,-0.353882,0.439796,-0.331189,0.020098,-0.630592,0.270266,-0.346916
15841,0.515986,0.516200,-0.595079,0.336417,0.795905,0.084746,-0.087805,0.592995,0.014040,0.088221,-0.275349,-0.026790,0.018487,-0.345605,0.646923,-0.319704,-0.516411,-0.331674,0.029791,-0.504600
15842,0.516145,0.516183,-0.595113,0.336141,0.796171,0.084972,-0.086943,0.592734,0.019788,0.104917,-0.263950,-0.027211,0.017924,-0.335269,0.122048,-0.060456,-0.291602,-0.052755,-0.106181,-0.343275
15843,0.516304,0.516174,-0.595138,0.335863,0.796431,0.085192,-0.086079,0.592478,0.019170,0.119501,-0.270591,-0.028861,0.020311,-0.320684,-1.043437,0.162633,0.121679,0.222245,-0.268174,-0.474237
15844,0.516468,0.516170,-0.595155,0.335589,0.796687,0.085407,-0.085212,0.592228,0.015365,0.120527,-0.274280,-0.033415,0.024099,-0.311715,-0.519538,0.039457,-0.015626,-0.124402,-0.068575,-0.551488
15845,0.516638,0.516165,-0.595163,0.335321,0.796940,0.085618,-0.084339,0.591983,0.009016,0.109976,-0.274269,-0.039141,0.027270,-0.316265,-0.074731,-0.192130,-0.134857,-0.404871,0.268423,-0.568903
15846,0.516814,0.516159,-0.595162,0.335059,0.797189,0.085825,-0.083462,0.591741,0.006375,0.104491,-0.266794,-0.035985,0.028346,-0.317812,0.411955,-0.483278,-0.458648,-0.433545,-0.133928,-0.616861
15847,0.516995,0.516155,-0.595155,0.334800,0.797435,0.086029,-0.082582,0.591503,-0.000014,0.096171,-0.269513,-0.036307,0.029742,-0.317514,-0.234748,-0.280784,-0.242555,-0.277033,-0.218092,-0.531984
15848,0.517178,0.516153,-0.595142,0.334544,0.797679,0.086229,-0.081700,0.591269,-0.000466,0.095274,-0.270212,-0.035895,0.032660,-0.320952,-0.403544,-0.156501,-0.537165,-0.262606,-0.142037,-0.531645
15849,0.517363,0.516153,-0.595124,0.334288,0.797919,0.086426,-0.080818,0.591037,-0.000570,0.100124,-0.273671,-0.038487,0.030280,-0.325703,-0.593149,-0.005588,-0.338874,-0.383548,-0.024943,-0.622743
15850,0.517548,0.516159,-0.595103,0.334032,0.798157,0.086620,-0.079936,0.590807,-0.002869,0.103149,-0.278433,-0.045048,0.030357,-0.327550,-0.624450,-0.024997,-0.270865,-0.361735,0.044459,-0.640161
15851,0.517731,0.516169,-0.595080,0.333773,0.798393,0.086811,-0.079055,0.590579,-0.004696,0.099359,-0.277399,-0.045933,0.032184,-0.329409,-0.127354,-0.108607,-0.523451,-0.334058,0.005544,-0.778345
15852,0.517912,0.516186,-0.595055,0.333510,0.798626,0.086999,-0.078178,0.590352,-0.006558,0.097326,-0.267340,-0.043756,0.029934,-0.337493,0.388168,-0.425957,-0.585195,-0.663554,0.078098,-0.810852
15853,0.518088,0.516211,-0.595031,0.333241,0.798858,0.087184,-0.077305,0.590126,-0.004193,0.098446,-0.261930,-0.039144,0.021404,-0.339590,-0.049516,-0.283647,-0.843960,-0.948527,-0.134595,-0.836142
15854,0.518258,0.516244,-0.595008,0.332966,0.799088,0.087367,-0.076438,0.589900,0.000193,0.115665,-0.255713,-0.042775,0.015286,-0.339490,-0.358184,-0.040744,-0.517916,-0.753935,0.051830,-0.618555
15855,0.518422,0.516288,-0.594987,0.332681,0.799317,0.087547,-0.075577,0.589674,0.003877,0.137798,-0.245744,-0.048340,0.012272,-0.331543,-0.249960,-0.174079,-0.294974,-0.502692,-0.040110,-0.532973
15856,0.518583,0.516344,-0.594961,0.332388,0.799544,0.087725,-0.074722,0.589449,0.006807,0.157478,-0.240237,-0.054216,0.007207,-0.326945,-0.591101,-0.036875,-0.198915,-0.582125,0.065983,-0.575420
15857,0.518749,0.516413,-0.594925,0.332087,0.799769,0.087901,-0.073874,0.589225,0.006922,0.158686,-0.240616,-0.058457,0.003874,-0.324622,-0.605761,0.063965,-0.373395,-0.657671,0.193662,-0.510609
15858,0.518916,0.516493,-0.594881,0.331780,0.799992,0.088073,-0.073029,0.589001,0.009027,0.163543,-0.230362,-0.057209,0.003721,-0.322413,0.009710,-0.187613,-0.528863,-0.534755,-0.001130,-0.543883
15859,0.519082,0.516582,-0.594833,0.331468,0.800213,0.088243,-0.072189,0.588779,0.007251,0.165276,-0.228781,-0.055184,0.004495,-0.315209,-0.426404,-0.021832,-0.334441,-0.379104,-0.113218,-0.414035
15860,0.519245,0.516677,-0.594784,0.331151,0.800432,0.088410,-0.071352,0.588558,0.000130,0.155402,-0.238268,-0.059024,0.006240,-0.308605,-0.988599,0.162414,-0.272712,-0.370961,-0.034018,-0.298436
15861,0.519403,0.516777,-0.594737,0.330832,0.800649,0.088574,-0.070517,0.588339,-0.010753,0.149622,-0.242441,-0.056862,0.011934,-0.309959,-0.734873,-0.099039,0.129487,-0.382740,0.022374,-0.250924
15862,0.519554,0.516879,-0.594695,0.330511,0.800864,0.088735,-0.069683,0.588121,-0.008132,0.142842,-0.240872,-0.057347,0.012362,-0.304536,-0.237428,0.098200,-0.758578,-0.357478,-0.070087,-0.273436
15863,0.519696,0.516980,-0.594662,0.330190,0.801077,0.088893,-0.068850,0.587905,-0.005835,0.129885,-0.246767,-0.053841,0.014738,-0.305015,-0.671139,0.256846,-0.816544,-0.379131,-0.018310,-0.275363
15864,0.519826,0.517079,-0.594640,0.329869,0.801289,0.089047,-0.068016,0.587691,-0.004409,0.133511,-0.254277,-0.053972,0.015872,-0.308918,-1.104251,0.311978,-0.270264,-0.534313,0.138053,-0.159697
15865,0.519942,0.517174,-0.594632,0.329550,0.801498,0.089199,-0.067181,0.587479,-0.000589,0.129150,-0.257314,-0.052779,0.018848,-0.311343,-0.629904,0.179236,-0.671103,-0.449862,0.073409,-0.152798
15866,0.520043,0.517262,-0.594642,0.329235,0.801705,0.089347,-0.066344,0.587269,0.000662,0.123151,-0.256922,-0.051482,0.018050,-0.314298,-0.473901,0.048692,-0.578360,-0.606069,0.145713,-0.190886
15867,0.520126,0.517341,-0.594674,0.328923,0.801910,0.089491,-0.065505,0.587062,0.002867,0.114722,-0.258296,-0.049295,0.006985,-0.312937,-0.431727,-0.016705,-0.651938,-0.958337,-0.038977,-0.337065
15868,0.520191,0.517417,-0.594722,0.328613,0.802112,0.089633,-0.064662,0.586857,0.003645,0.113876,-0.261683,-0.053644,0.004709,-0.314960,-0.766254,0.093934,-0.207782,-0.692017,0.210830,-0.010825
15869,0.520240,0.517496,-0.594783,0.328300,0.802311,0.089772,-0.063818,0.586657,0.004298,0.113999,-0.263243,-0.055626,0.005018,-0.310893,-0.633096,0.176688,-0.238823,-0.493270,0.041515,0.046163
15870,0.520275,0.517577,-0.594855,0.327986,0.802506,0.089908,-0.062972,0.586459,0.007601,0.113650,-0.266176,-0.060843,0.002408,-0.304694,-0.815222,0.237414,-0.350251,-0.550679,0.188705,-0.051338
15871,0.520298,0.517658,-0.594938,0.327672,0.802700,0.090042,-0.062126,0.586264,0.002305,0.110831,-0.264712,-0.061086,-0.001630,-0.304253,-0.456964,0.018870,0.132966,-0.711263,0.161702,-0.183886
15872,0.520308,0.517737,-0.595034,0.327358,0.802891,0.090172,-0.061280,0.586071,0.000511,0.102631,-0.263331,-0.059879,-0.008198,-0.294362,-0.429100,-0.021519,-0.267527,-0.386701,-0.011143,-0.146861
15873,0.520309,0.517811,-0.595140,0.327046,0.803081,0.090298,-0.060433,0.585879,-0.002508,0.090447,-0.262947,-0.061348,-0.008479,-0.281801,-0.401367,0.058533,-0.271340,-0.116895,-0.150353,-0.020445
15874,0.520301,0.517879,-0.595258,0.326737,0.803270,0.090421,-0.059587,0.585688,-0.010077,0.079779,-0.271941,-0.061705,-0.009708,-0.279525,-1.022648,0.256513,0.177559,-0.373189,-0.171863,-0.108702
15875,0.520286,0.517938,-0.595387,0.326431,0.803458,0.090541,-0.058742,0.585497,-0.012840,0.070919,-0.280614,-0.062973,-0.006314,-0.284825,-1.034052,0.389962,-0.188836,-0.531484,0.177952,-0.079283
15876,0.520264,0.517987,-0.595528,0.326131,0.803646,0.090656,-0.057898,0.585305,-0.020452,0.061578,-0.277342,-0.064067,-0.005486,-0.293485,-0.271416,-0.091131,0.170664,-0.786513,0.413812,-0.088661
15877,0.520238,0.518024,-0.595679,0.325837,0.803835,0.090766,-0.057056,0.585112,-0.021282,0.057531,-0.267994,-0.061451,-0.001938,-0.299809,0.083833,-0.193522,-0.296253,-0.750547,0.191623,-0.089965
15878,0.520209,0.518047,-0.595842,0.325550,0.804024,0.090873,-0.056216,0.584917,-0.023935,0.054254,-0.271760,-0.060608,-0.004704,-0.300871,-0.761466,0.058637,-0.168945,-0.520558,0.071468,0.000104
15879,0.520178,0.518053,-0.596015,0.325271,0.804214,0.090974,-0.055379,0.584720,-0.028432,0.047038,-0.277033,-0.060638,-0.004815,-0.293497,-0.822071,0.205276,-0.100642,-0.064645,-0.289795,-0.018717
15880,0.520142,0.518043,-0.596205,0.324996,0.804403,0.091074,-0.054537,0.584522,-0.036390,0.041337,-0.292801,-0.062691,-0.007245,-0.288694,-1.498661,0.551946,0.279013,-0.050243,-0.193697,-0.134582
15881,0.520096,0.518020,-0.596415,0.324722,0.804591,0.091174,-0.053686,0.584328,-0.044380,0.032830,-0.296029,-0.064378,-0.007754,-0.284512,-0.601517,0.073555,0.198580,-0.280730,-0.143084,-0.205781
15882,0.520042,0.517983,-0.596643,0.324449,0.804776,0.091273,-0.052830,0.584134,-0.050989,0.022370,-0.295625,-0.068661,-0.012258,-0.295486,-0.282088,-0.043981,0.064034,-0.924269,0.372339,-0.171901
15883,0.519981,0.517935,-0.596884,0.324180,0.804961,0.091370,-0.051972,0.583942,-0.054467,0.011255,-0.289554,-0.072052,-0.011995,-0.302978,0.011781,-0.137939,-0.228703,-0.624373,0.261553,-0.076944
15884,0.519914,0.517876,-0.597137,0.323916,0.805146,0.091463,-0.051115,0.583748,-0.056782,0.006563,-0.296999,-0.072416,-0.014392,-0.304781,-1.015361,0.224725,-0.254103,-0.501691,0.038451,-0.188173
15885,0.519842,0.517809,-0.597397,0.323658,0.805331,0.091550,-0.050263,0.583553,-0.061289,0.004204,-0.311578,-0.076701,-0.015364,-0.297258,-1.513704,0.363045,-0.146677,-0.207101,-0.057174,-0.193356
15886,0.519767,0.517733,-0.597663,0.323409,0.805517,0.091629,-0.049419,0.583355,-0.070287,-0.005982,-0.320894,-0.076533,-0.017506,-0.298145,-0.945443,0.174527,-0.012554,-0.443670,-0.011416,-0.440357
15887,0.519689,0.517651,-0.597932,0.323169,0.805706,0.091701,-0.048586,0.583154,-0.078813,-0.017495,-0.320943,-0.073624,-0.017315,-0.298140,-0.263384,-0.137413,-0.139965,-0.275982,-0.099796,-0.382905
15888,0.519610,0.517564,-0.598200,0.322940,0.805897,0.091761,-0.047768,0.582948,-0.079408,-0.017476,-0.313163,-0.071755,-0.018424,-0.293529,0.049220,-0.269711,-0.408010,-0.200434,-0.263451,-0.283770
15889,0.519530,0.517473,-0.598464,0.322724,0.806092,0.091811,-0.046969,0.582736,-0.074574,-0.013443,-0.309535,-0.068265,-0.019113,-0.289452,-0.368089,-0.006120,-0.647855,-0.194043,-0.323642,-0.362135
15890,0.519452,0.517379,-0.598722,0.322523,0.806290,0.091846,-0.046191,0.582517,-0.074141,-0.011161,-0.314189,-0.066915,-0.018030,-0.291252,-0.895582,0.204812,-0.377191,-0.312363,-0.286553,-0.345900
15891,0.519375,0.517284,-0.598970,0.322337,0.806494,0.091867,-0.045439,0.582291,-0.075748,-0.008354,-0.311394,-0.066531,-0.016979,-0.295649,-0.395553,-0.204781,-0.084061,-0.491972,-0.095722,-0.247990
15892,0.519298,0.517187,-0.599211,0.322170,0.806704,0.091868,-0.044716,0.582056,-0.074620,-0.004946,-0.317922,-0.064302,-0.011463,-0.302781,-0.992554,0.163747,-0.168353,-0.341381,-0.173671,-0.142125
15893,0.519218,0.517085,-0.599449,0.322020,0.806919,0.091845,-0.044020,0.581815,-0.079752,-0.004754,-0.333947,-0.063588,-0.008727,-0.297899,-1.532008,0.421562,0.209308,0.044773,-0.414409,-0.218369
15894,0.519134,0.516978,-0.599684,0.321887,0.807138,0.091805,-0.043347,0.581568,-0.098760,-0.009259,-0.381789,-0.062532,-0.003784,-0.307048,-3.495233,1.048787,0.950137,-0.044798,-0.412387,-0.222945
15895,0.519049,0.516867,-0.599919,0.321767,0.807361,0.091750,-0.042693,0.581315,-0.092189,-0.009151,-0.333157,-0.064014,-0.005926,-0.306215,2.759067,-1.680772,-0.385647,-0.440888,-0.183369,0.113110
15896,0.518962,0.516751,-0.600152,0.321659,0.807587,0.091685,-0.042055,0.581058,-0.095785,-0.007004,-0.346107,-0.059037,-0.006419,-0.311475,-1.385817,0.020928,0.416018,-0.262617,-0.463859,0.127512
15897,0.518875,0.516629,-0.600386,0.321559,0.807816,0.091614,-0.041427,0.580797,-0.097662,-0.020398,-0.350792,-0.061221,-0.008047,-0.296154,-0.487569,-0.272463,-0.052803,0.137367,-0.862890,0.121902
15898,0.518787,0.516501,-0.600621,0.321466,0.808045,0.091541,-0.040806,0.580533,-0.100764,-0.029437,-0.360075,-0.061134,-0.001413,-0.298199,-0.867570,-0.134078,0.225145,0.059367,-0.550783,0.339755
15899,0.518701,0.516367,-0.600858,0.321378,0.808276,0.091469,-0.040187,0.580266,-0.100468,-0.040356,-0.367017,-0.058801,0.006663,-0.302832,-0.666414,-0.134114,-0.067732,0.129551,-0.547217,0.389988
15900,0.518617,0.516226,-0.601098,0.321291,0.808506,0.091404,-0.039566,0.579999,-0.099666,-0.042892,-0.369480,-0.056593,0.005122,-0.307323,-0.432937,-0.270044,0.161647,-0.328607,-0.527710,0.150043
15901,0.518536,0.516079,-0.601341,0.321204,0.808735,0.091349,-0.038940,0.579730,-0.099386,-0.047746,-0.373670,-0.057317,0.006452,-0.313380,-0.459921,-0.332929,0.162525,-0.372317,-0.420835,0.406573
15902,0.518458,0.515925,-0.601589,0.321114,0.808962,0.091309,-0.038303,0.579462,-0.100460,-0.047298,-0.371810,-0.052572,0.005057,-0.330053,-0.176259,-0.685128,0.395283,-0.676953,-0.201917,0.359967
15903,0.518384,0.515763,-0.601842,0.321020,0.809187,0.091287,-0.037652,0.579194,-0.099239,-0.043442,-0.357711,-0.050620,0.005105,-0.330038,0.534639,-1.034526,0.423830,-0.039260,-0.505463,0.534588
15904,0.518312,0.515593,-0.602100,0.320925,0.809410,0.091276,-0.036991,0.578927,-0.102514,-0.042962,-0.353828,-0.049957,0.004415,-0.316965,-0.054900,-0.751649,0.733163,0.373835,-0.911060,0.541014
15905,0.518239,0.515414,-0.602362,0.320836,0.809632,0.091269,-0.036329,0.578660,-0.105531,-0.048097,-0.358358,-0.046499,0.000671,-0.304675,-0.427233,-0.489495,0.600236,0.285623,-1.121449,0.401738
15906,0.518167,0.515229,-0.602628,0.320752,0.809853,0.091265,-0.035665,0.578392,-0.111512,-0.054238,-0.375521,-0.046283,0.004097,-0.308860,-1.227700,-0.137376,0.743770,-0.040922,-0.663328,0.534382
15907,0.518096,0.515036,-0.602897,0.320671,0.810074,0.091267,-0.034999,0.578122,-0.111665,-0.061547,-0.372659,-0.045315,0.007440,-0.314971,0.184774,-0.708926,0.292317,-0.276355,-0.456169,0.552486
15908,0.518027,0.514837,-0.603169,0.320592,0.810295,0.091274,-0.034331,0.577852,-0.111393,-0.068703,-0.361675,-0.041873,0.007127,-0.320795,0.588944,-1.028712,0.262585,-0.380633,-0.420933,0.484826
15909,0.517960,0.514631,-0.603443,0.320513,0.810516,0.091289,-0.033661,0.577579,-0.104222,-0.066875,-0.352576,-0.036494,0.015636,-0.319676,0.367153,-0.872954,0.078449,0.185873,-0.805355,0.800948
15910,0.517897,0.514421,-0.603719,0.320434,0.810736,0.091312,-0.032990,0.577304,-0.094505,-0.061444,-0.350938,-0.035345,0.017834,-0.311088,-0.220987,-0.652596,0.075670,0.268705,-0.810796,0.786549
15911,0.517838,0.514205,-0.603996,0.320353,0.810957,0.091344,-0.032316,0.577027,-0.091076,-0.057518,-0.350492,-0.032173,0.020573,-0.297256,-0.230518,-0.618806,0.552185,0.474975,-1.137859,0.690374
15912,0.517783,0.513985,-0.604275,0.320269,0.811179,0.091387,-0.031641,0.576746,-0.093066,-0.061738,-0.351429,-0.028486,0.015303,-0.297781,-0.200697,-0.837847,0.626918,-0.176837,-0.884233,0.446433
15913,0.517735,0.513761,-0.604554,0.320181,0.811401,0.091441,-0.030964,0.576462,-0.092064,-0.066869,-0.360040,-0.028232,0.014761,-0.300895,-0.650707,-0.609773,0.295460,-0.112933,-0.666280,0.616983
15914,0.517692,0.513533,-0.604833,0.320087,0.811624,0.091507,-0.030286,0.576173,-0.092059,-0.078734,-0.380252,-0.028494,0.014060,-0.298597,-1.170349,-0.501424,0.252464,0.075313,-0.771201,0.687734
