SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
2116582,0.893836,-0.005515,0.001228,-0.448358,-0.146526,-0.006410,0.138977,0.066489,-0.012345,0.000279,0
2133248,0.893834,-0.005543,0.001343,-0.448361,-0.055222,-0.052370,-0.008084,0.066158,-0.011810,0.000954,0
2149914,0.893833,-0.005571,0.001457,-0.448364,-0.017998,-0.069746,-0.077342,0.063745,-0.012300,0.000770,0
2166580,0.893832,-0.005600,0.001570,-0.448365,-0.049493,-0.034383,0.128169,0.062239,-0.007229,0.000541,0
2183246,0.893831,-0.005631,0.001682,-0.448366,0.184569,0.035703,-0.129252,0.058174,-0.008443,-0.003421,0
2199912,0.893830,-0.005663,0.001794,-0.448366,-0.050237,-0.005551,0.086368,0.061755,-0.005392,-0.001759,0
2216578,0.893831,-0.005696,0.001905,-0.448363,0.039712,-0.041869,0.042887,0.062858,-0.005964,0.000843,0
2233244,0.893833,-0.005732,0.002015,-0.448359,0.087927,-0.014671,-0.095541,0.059518,-0.006294,0.000281,0
2249910,0.893835,-0.005769,0.002124,-0.448353,0.125125,0.013255,0.029959,0.060549,-0.007484,-0.000221,0
2266576,0.893839,-0.005808,0.002234,-0.448345,0.190833,0.096932,0.083924,0.061867,-0.006087,-0.005097,0
2283242,0.893844,-0.005850,0.002346,-0.448334,-0.030715,-0.082903,0.167490,0.063069,-0.004442,-0.000787,0
2299908,0.893849,-0.005893,0.002457,-0.448322,0.083196,0.005282,0.056496,0.062555,-0.004748,0.001112,0
2316574,0.893856,-0.005938,0.002569,-0.448308,0.100453,-0.020157,0.007707,0.062537,-0.005764,0.001517,0
2333240,0.893863,-0.005985,0.002680,-0.448293,-0.093622,-0.039651,0.075578,0.063938,-0.003038,0.006438,0
2349906,0.893870,-0.006032,0.002789,-0.448277,-0.023383,-0.009557,0.022426,0.062095,-0.001494,0.008464,0
