SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
2766556,0.871757,-0.011534,0.022246,0.489297,-0.101041,0.178556,-0.065868,-0.019994,-0.006158,-0.006961,0
2783222,0.871749,-0.011493,0.022219,0.489313,0.062739,0.032932,-0.054276,-0.021279,-0.005395,-0.010816,0
2799888,0.871740,-0.011451,0.022191,0.489332,-0.051405,-0.204337,-0.021735,-0.019302,-0.006031,-0.013435,0
2816554,0.871730,-0.011409,0.022165,0.489353,-0.178029,0.079571,-0.010017,-0.021192,-0.009312,-0.019636,0
2833220,0.871717,-0.011366,0.022138,0.489377,-0.296169,-0.344001,0.072338,-0.017756,-0.013952,-0.020005,0
2849886,0.871703,-0.011324,0.022113,0.489404,-0.157197,-0.127885,0.004188,-0.016795,-0.016866,-0.025100,0
2866552,0.871686,-0.011281,0.022088,0.489437,0.119586,0.024714,-0.006739,-0.018231,-0.016053,-0.025670,0
2883218,0.871666,-0.011237,0.022063,0.489474,-0.140241,-0.239454,0.046608,-0.016443,-0.019587,-0.025182,0
2899884,0.871645,-0.011192,0.022038,0.489514,-0.014822,0.026822,0.027378,-0.017059,-0.020084,-0.024170,0
2916550,0.871622,-0.011146,0.022014,0.489558,0.222157,-0.022325,0.003127,-0.017013,-0.017454,-0.023010,0
2933216,0.871598,-0.011101,0.021989,0.489603,0.281092,0.062959,-0.029180,-0.018681,-0.014323,-0.021269,0
2949882,0.871573,-0.011056,0.021965,0.489649,0.326440,0.137090,-0.074950,-0.020723,-0.010541,-0.022290,0
2966548,0.871548,-0.011011,0.021942,0.489696,0.356023,0.137183,-0.026790,-0.022801,-0.005401,-0.024477,0
2983214,0.871523,-0.010966,0.021918,0.489742,0.408223,0.156420,-0.067830,-0.024823,-0.000488,-0.028742,0
2999880,0.871499,-0.010923,0.021895,0.489786,0.113658,-0.314351,0.039816,-0.021812,0.000125,-0.034880,0
3016546,0.871476,-0.010881,0.021873,0.489829,-0.106080,-0.000809,-0.046659,-0.020878,-0.001334,-0.033890,0
3033212,0.871456,-0.010840,0.021850,0.489868,-0.218096,-0.051158,-0.028205,-0.018853,-0.004730,-0.026125,0
3049878,0.871437,-0.010801,0.021829,0.489903,-0.031372,-0.049547,0.035499,-0.017316,-0.004633,-0.015350,0
3066544,0.871420,-0.010764,0.021807,0.489934,-0.521955,0.291454,0.010970,-0.019099,-0.008882,-0.003326,0
3083210,0.871404,-0.010728,0.021786,0.489964,0.230572,-0.197803,0.015335,-0.016472,-0.005159,-0.002882,0
3099876,0.871390,-0.010693,0.021765,0.489992,-0.343829,0.153552,0.002060,-0.018457,-0.009209,-0.004622,0
3116542,0.871376,-0.010659,0.021745,0.490018,0.172152,-0.194412,0.040465,-0.015686,-0.006252,-0.008137,0
3133208,0.871363,-0.010626,0.021725,0.490042,-0.169156,-0.177839,0.008466,-0.013673,-0.008246,-0.012860,0
3149874,0.871351,-0.010594,0.021705,0.490066,-0.086256,-0.167913,0.050531,-0.011656,-0.008824,-0.014181,0
3166540,0.871339,-0.010563,0.021686,0.490088,-0.012945,0.059245,-0.029613,-0.012492,-0.008572,-0.016618,0
3183206,0.871328,-0.010532,0.021667,0.490109,-0.015876,-0.119864,0.004981,-0.010359,-0.008828,-0.016306,0
