SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
2816554,0.611181,0.334175,0.620518,-0.360199,-0.057433,0.123084,0.000546,0.022770,0.036505,-0.082962,0
2833220,0.611116,0.334205,0.620495,-0.360319,0.033591,0.111808,0.007155,0.016294,0.037236,-0.085474,0
2849886,0.611060,0.334235,0.620472,-0.360428,0.077392,0.180474,0.063717,0.006825,0.039147,-0.079909,0
2866552,0.611010,0.334266,0.620446,-0.360527,0.055378,-0.013941,0.021160,0.002736,0.038505,-0.076875,0
2883218,0.610966,0.334302,0.620416,-0.360620,0.100188,0.111411,0.133606,-0.003059,0.040203,-0.071419,0
2899884,0.610926,0.334342,0.620382,-0.360708,0.088386,-0.008561,0.113744,-0.003723,0.038644,-0.069475,0
2916550,0.610890,0.334385,0.620346,-0.360792,-0.041555,-0.075323,0.112080,-0.001426,0.033381,-0.064173,0
2933216,0.610858,0.334430,0.620307,-0.360871,-0.141110,-0.011092,0.160770,-0.001674,0.026579,-0.054687,0
2949882,0.610828,0.334476,0.620268,-0.360946,-0.113028,-0.129139,0.128849,0.002275,0.018486,-0.051489,0
2966548,0.610801,0.334521,0.620229,-0.361017,-0.225427,-0.245212,0.181117,0.007781,0.007786,-0.048257,0
2983214,0.610774,0.334567,0.620191,-0.361085,-0.327957,-0.120750,0.143519,0.014302,-0.006851,-0.040022,0
2999880,0.610748,0.334610,0.620155,-0.361151,-0.237860,0.006115,0.210331,0.016182,-0.018822,-0.031660,0
3016546,0.610723,0.334651,0.620122,-0.361214,-0.081352,0.085319,0.169719,0.016131,-0.024527,-0.018525,0
3033212,0.610696,0.334688,0.620093,-0.361274,-0.102547,0.097263,0.161104,0.016087,-0.029686,-0.011313,0
3049878,0.610668,0.334721,0.620068,-0.361333,0.013849,0.094336,0.109234,0.016723,-0.028432,-0.009923,0
3066544,0.610639,0.334750,0.620048,-0.361390,0.093812,0.033862,0.047560,0.016632,-0.025264,-0.012271,0
3083210,0.610609,0.334778,0.620032,-0.361442,0.166591,-0.044050,-0.029464,0.019458,-0.019751,-0.016534,0
3099876,0.610580,0.334803,0.620019,-0.361491,0.209068,-0.071652,-0.128016,0.022608,-0.011190,-0.021146,0
3116542,0.610550,0.334826,0.620009,-0.361537,0.033427,0.045955,-0.114840,0.022973,-0.007364,-0.023014,0
3133208,0.610522,0.334848,0.620000,-0.361580,0.193009,0.148310,-0.186384,0.016465,0.001544,-0.025907,0
3149874,0.610494,0.334868,0.619993,-0.361620,0.082955,0.064486,-0.159987,0.014022,0.005587,-0.027291,0
3166540,0.610467,0.334887,0.619987,-0.361659,0.165810,0.044404,-0.302004,0.010127,0.012357,-0.026730,0
3183206,0.610443,0.334904,0.619980,-0.361695,0.073441,0.163918,-0.183425,0.003399,0.017868,-0.025236,0
3199872,0.610420,0.334921,0.619974,-0.361730,-0.063313,-0.054475,-0.227982,0.001203,0.018320,-0.029476,0
3216538,0.610399,0.334936,0.619966,-0.361764,-0.070585,0.017931,-0.235317,0.000047,0.018842,-0.027833,0
3233204,0.610381,0.334951,0.619957,-0.361797,-0.038755,0.009131,-0.162829,-0.001025,0.019833,-0.029568,0
3249870,0.610365,0.334964,0.619945,-0.361830,-0.274194,-0.170156,-0.125179,0.002555,0.011872,-0.030678,0
3266536,0.610354,0.334977,0.619932,-0.361860,-0.120219,0.019219,-0.089237,0.000351,0.010468,-0.034079,0
3283202,0.610347,0.334990,0.619917,-0.361886,-0.072694,-0.014814,-0.154640,0.001156,0.009784,-0.033049,0
3299868,0.610343,0.335001,0.619902,-0.361908,-0.016133,0.027225,-0.069378,-0.000379,0.009125,-0.028552,0
3316534,0.610342,0.335012,0.619886,-0.361927,-0.042295,0.172778,-0.064573,-0.004919,0.007992,-0.021081,0
3333200,0.610343,0.335021,0.619869,-0.361946,-0.021405,0.031688,-0.115103,-0.006930,0.006295,-0.018065,0
3349866,0.610345,0.335029,0.619853,-0.361963,0.142378,0.010360,-0.116279,-0.009926,0.008733,-0.016573,0
3366532,0.610347,0.335036,0.619836,-0.361982,0.040845,0.058005,-0.013426,-0.008987,0.005685,-0.005761,0
3383198,0.610349,0.335041,0.619820,-0.362002,-0.072867,-0.051291,-0.003710,-0.003606,-0.000611,-0.003382,0
3399864,0.610350,0.335044,0.619804,-0.362024,0.239019,0.111756,-0.098364,-0.002949,0.003098,0.002975,0
3416530,0.610349,0.335045,0.619789,-0.362051,0.161356,-0.113308,0.052933,0.004002,0.002753,0.004049,0
3433196,0.610345,0.335044,0.619774,-0.362083,0.146651,-0.025414,-0.034015,0.008996,0.003825,0.005919,0
3449862,0.610338,0.335042,0.619761,-0.362120,0.108308,-0.053584,0.019227,0.014275,0.008792,0.001237,0
3466528,0.610327,0.335038,0.619748,-0.362166,0.036999,-0.057596,-0.026192,0.015674,0.011223,-0.006426,0
3483194,0.610312,0.335034,0.619733,-0.362219,-0.005792,0.019747,-0.069697,0.016637,0.011654,-0.012838,0
3499860,0.610295,0.335030,0.619717,-0.362279,0.072448,-0.003300,-0.068442,0.015190,0.017674,-0.019116,0
3516526,0.610277,0.335024,0.619700,-0.362343,0.041744,-0.091769,-0.014709,0.017816,0.018821,-0.020017,0
3533192,0.610257,0.335017,0.619685,-0.362410,-0.052997,-0.047815,-0.064602,0.017915,0.017046,-0.020493,0
3549858,0.610236,0.335008,0.619670,-0.362478,0.117268,-0.061827,-0.019941,0.016275,0.020727,-0.023316,0
3566524,0.610216,0.334995,0.619657,-0.362546,-0.120877,-0.057817,0.003370,0.016225,0.017085,-0.025105,0
3583190,0.610196,0.334979,0.619647,-0.362611,0.107097,-0.061229,0.019006,0.016172,0.017978,-0.025705,0
3599856,0.610179,0.334959,0.619640,-0.362671,0.038992,0.006390,0.093748,0.013358,0.016787,-0.025228,0
3616522,0.610163,0.334934,0.619637,-0.362726,0.306769,0.124851,0.039693,0.010744,0.025378,-0.018215,0
3633188,0.610150,0.334903,0.619639,-0.362773,0.160023,-0.010798,0.054303,0.010998,0.028785,-0.010351,0
3649854,0.610141,0.334867,0.619646,-0.362810,0.068102,0.084216,0.075226,0.010487,0.028870,0.000634,0
3666520,0.610134,0.334823,0.619660,-0.362838,-0.024041,-0.017203,0.012324,0.011302,0.026796,0.004257,0
3683186,0.610131,0.334771,0.619680,-0.362859,-0.023033,-0.185650,0.108604,0.017906,0.025458,0.011602,0
