SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
3333200,0.607735,0.335165,0.592149,-0.409492,0.133903,0.120781,-0.059177,0.009549,0.003196,0.021344,0
3349866,0.607746,0.335125,0.592177,-0.409467,0.015192,-0.026824,-0.053049,0.011574,0.002206,0.028163,0
3366532,0.607755,0.335086,0.592205,-0.409444,0.023698,0.034277,-0.035724,0.009330,0.000753,0.028151,0
3383198,0.607762,0.335049,0.592232,-0.409425,-0.044198,0.097996,0.050895,0.006824,-0.000294,0.029280,0
3399864,0.607766,0.335016,0.592256,-0.409411,0.014093,0.079776,0.040042,0.004942,-0.000066,0.031620,0
3416530,0.607768,0.334986,0.592276,-0.409403,0.077994,0.074966,0.087530,0.003074,0.001166,0.026908,0
3433196,0.607766,0.334962,0.592292,-0.409402,0.081664,0.142221,0.035934,0.001883,0.003985,0.021748,0
3449862,0.607761,0.334944,0.592302,-0.409411,-0.113827,0.128060,0.081515,-0.000556,0.005206,0.016412,0
3466528,0.607750,0.334935,0.592304,-0.409431,-0.033253,0.059742,-0.048788,0.001265,0.007330,0.013013,0
3483194,0.607734,0.334936,0.592297,-0.409465,-0.090481,0.055889,0.042768,0.000989,0.007353,0.000340,0
3499860,0.607713,0.334945,0.592283,-0.409509,-0.150861,-0.143798,-0.080654,0.004478,0.006986,-0.010180,0
3516526,0.607688,0.334960,0.592264,-0.409561,-0.098532,-0.033328,-0.093692,0.005665,0.007744,-0.020451,0
3533192,0.607661,0.334977,0.592243,-0.409618,-0.270758,0.012922,-0.032875,0.005577,0.003840,-0.029432,0
3549858,0.607632,0.334996,0.592222,-0.409676,0.021799,-0.059240,-0.059412,0.006964,0.005186,-0.035927,0
3566524,0.607603,0.335013,0.592202,-0.409734,0.142595,0.174132,-0.044362,0.006985,0.007181,-0.032555,0
3583190,0.607575,0.335026,0.592186,-0.409789,0.177806,-0.129956,-0.022982,0.010667,0.009305,-0.035106,0
3599856,0.607548,0.335033,0.592175,-0.409837,0.252158,-0.186810,0.044291,0.016242,0.012497,-0.032173,0
3616522,0.607525,0.335032,0.592173,-0.409877,0.180359,0.049348,0.096763,0.018921,0.012053,-0.026931,0
3633188,0.607505,0.335020,0.592180,-0.409905,0.224812,-0.023601,0.162356,0.022528,0.012581,-0.017241,0
3649854,0.607490,0.334995,0.592199,-0.409919,0.111429,0.162888,0.114602,0.022428,0.013384,-0.006118,0
3666520,0.607480,0.334956,0.592231,-0.409920,0.086628,0.003272,0.077065,0.023704,0.010732,0.001903,0
3683186,0.607473,0.334904,0.592274,-0.409912,0.100099,0.007149,0.097439,0.025673,0.009809,0.010283,0
3699852,0.607468,0.334841,0.592325,-0.409896,0.020378,-0.291274,0.060522,0.031881,0.007269,0.014414,0
3716518,0.607466,0.334771,0.592384,-0.409872,-0.039367,-0.056168,0.066318,0.033502,0.003518,0.020674,0
3733184,0.607465,0.334694,0.592448,-0.409843,0.020077,0.036519,0.052401,0.033327,0.001061,0.027838,0
3749850,0.607466,0.334613,0.592517,-0.409808,-0.066726,0.153772,0.029890,0.030625,-0.001563,0.037736,0
3766516,0.607467,0.334531,0.592588,-0.409770,-0.063621,0.055024,-0.028033,0.028620,-0.003953,0.046972,0
3783182,0.607470,0.334450,0.592661,-0.409728,0.137847,0.018594,-0.045700,0.025070,-0.002612,0.052769,0
3799848,0.607472,0.334371,0.592732,-0.409685,-0.155746,-0.054858,-0.007457,0.024935,-0.007007,0.059604,0
3816514,0.607475,0.334297,0.592802,-0.409641,0.040224,0.015856,-0.099221,0.022624,-0.007676,0.063827,0
