frame_index,T8_orientation_w,T8_orientation_x,T8_orientation_y,T8_orientation_z,T8_angularVelocity_x,T8_angularVelocity_y,T8_angularVelocity_z,T8_acceleration_x,T8_acceleration_y,T8_acceleration_z
1540,0.925013,0.042349,0.13058,-0.354268,0.115775,0.124529,-0.018633,-0.040731,-0.239051,0.354532
1541,0.924949,0.042625,0.130944,-0.354268,0.132061,0.11578,-0.009064,-0.192678,-0.293113,0.509971
1542,0.92489,0.042918,0.131303,-0.354254,0.145588,0.106685,-0.006623,-0.069878,-0.086808,0.326641
1543,0.924835,0.043227,0.131657,-0.354228,0.156695,0.096908,-0.006607,-0.020438,-0.033084,0.176365
1544,0.924785,0.043548,0.132006,-0.354191,0.168286,0.088573,0.002079,-0.13051,-0.267812,0.127559
1545,0.924737,0.043877,0.132352,-0.354145,0.180434,0.077547,0.002559,0.058744,-0.164933,0.059487
1546,0.924693,0.044212,0.132695,-0.354091,0.19287,0.067932,0.008132,-0.117065,-0.30869,0.017922
1547,0.92465,0.04455,0.133036,-0.354032,0.196737,0.061593,0.007978,0.04544,-0.21076,-0.215141
1548,0.92461,0.044886,0.133376,-0.353968,0.207799,0.053526,0.011327,0.054374,-0.354492,-0.083797
1549,0.924572,0.045227,0.133715,-0.353895,0.223477,0.046401,0.009179,0.207872,-0.144487,-0.042139
1550,0.92454,0.045579,0.134052,-0.353807,0.229376,0.039845,0.010136,0.150951,-0.418783,-0.300201
1551,0.924511,0.045942,0.134387,-0.353706,0.245275,0.041749,0.006905,0.194567,-0.263935,-0.006091
1552,0.924487,0.046314,0.134718,-0.353595,0.256359,0.040181,0.009087,0.106963,-0.331808,-0.18037
1553,0.924466,0.046695,0.135046,-0.353474,0.262612,0.037626,0.015279,0.016229,-0.553153,-0.404661
1554,0.924448,0.047084,0.135371,-0.353346,0.267747,0.035549,0.021698,0.02029,-0.583373,-0.546303
1555,0.924432,0.04748,0.13569,-0.353213,0.267829,0.031848,0.026067,0.100775,-0.607949,-0.660981
1556,0.924418,0.047882,0.136005,-0.353075,0.266861,0.02107,0.027718,0.225602,-0.576154,-0.905694
1557,0.924404,0.048289,0.136313,-0.352936,0.266577,0.013039,0.028209,0.20096,-0.602815,-0.871753
1558,0.924391,0.048701,0.136616,-0.352796,0.265364,0.0023,0.019723,0.385931,-0.347122,-0.992281
1559,0.924378,0.049115,0.136912,-0.352658,0.268136,-0.007594,0.010873,0.319039,-0.314965,-0.838442
1560,0.924365,0.049533,0.1372,-0.352523,0.265991,-0.013712,0.012234,0.125831,-0.56911,-0.851503
1561,0.924351,0.049959,0.137481,-0.352389,0.267338,-0.020063,0.015625,0.083734,-0.594887,-0.782991
1562,0.924339,0.050397,0.137752,-0.352254,0.267817,-0.0253,0.011697,0.263395,-0.470776,-0.657736
1563,0.924327,0.050846,0.138016,-0.352116,0.269608,-0.031411,0.007829,0.342637,-0.471553,-0.616677
1564,0.924317,0.051302,0.138273,-0.351977,0.26719,-0.037094,0.005461,0.264585,-0.582456,-0.614584
1565,0.924307,0.051763,0.138525,-0.351835,0.262572,-0.038887,0.00558,0.160395,-0.731803,-0.531094
1566,0.924299,0.052227,0.138772,-0.351691,0.257603,-0.042568,0.009438,0.098362,-0.726843,-0.57146
1567,0.924291,0.052692,0.139016,-0.351545,0.254156,-0.040018,0.015245,-0.016823,-0.824761,-0.43194
1568,0.924285,0.053154,0.139256,-0.351397,0.25076,-0.034463,0.024551,-0.130993,-0.883635,-0.308315
1569,0.92428,0.053611,0.139495,-0.351247,0.246363,-0.032299,0.034836,-0.102492,-0.955152,-0.380655
1570,0.924275,0.054062,0.139734,-0.351094,0.242594,-0.028011,0.044621,-0.087158,-0.966505,-0.362137
1571,0.924272,0.054502,0.139972,-0.350938,0.238386,-0.022719,0.048847,-0.043217,-0.834075,-0.299475
1572,0.924271,0.054931,0.140212,-0.350781,0.234181,-0.02272,0.054824,0.024408,-0.877849,-0.478593
1573,0.92427,0.055352,0.140455,-0.350618,0.23175,-0.019246,0.056272,0.046608,-0.78195,-0.353426
1574,0.924272,0.05577,0.1407,-0.35045,0.229158,-0.021904,0.056194,0.17461,-0.824828,-0.444307
1575,0.924275,0.056185,0.140945,-0.350277,0.227126,-0.020436,0.05542,0.159695,-0.803078,-0.327653
1576,0.924279,0.056597,0.141191,-0.350101,0.226265,-0.020901,0.054061,0.136917,-0.811656,-0.352436
1577,0.924284,0.057004,0.141434,-0.349922,0.223829,-0.022466,0.052535,0.216464,-0.814973,-0.460737
1578,0.924291,0.057405,0.141675,-0.349742,0.22248,-0.020739,0.053295,0.118784,-0.825,-0.388024
1579,0.924298,0.0578,0.141912,-0.349563,0.220861,-0.021619,0.052388,0.174827,-0.896973,-0.392651
1580,0.924305,0.058188,0.142143,-0.349384,0.215969,-0.021508,0.049919,0.224694,-0.808096,-0.470288
1581,0.924313,0.058568,0.142367,-0.349208,0.215553,-0.023277,0.049688,0.141097,-0.865074,-0.423461
1582,0.924322,0.058939,0.142583,-0.349036,0.213427,-0.0226,0.045969,0.167937,-0.848548,-0.446077
1583,0.92433,0.059301,0.14279,-0.348868,0.212385,-0.024616,0.04402,0.155678,-0.897901,-0.409586
1584,0.924338,0.059652,0.142986,-0.348707,0.210105,-0.025395,0.04169,0.204478,-0.864893,-0.403903
1585,0.924344,0.059996,0.143169,-0.348557,0.207208,-0.026622,0.039354,0.139643,-0.872666,-0.381542
1586,0.924346,0.060335,0.14334,-0.348422,0.200572,-0.027379,0.037143,0.184658,-0.983169,-0.381044
1587,0.924346,0.060668,0.1435,-0.348298,0.198657,-0.028068,0.036512,0.199675,-0.957664,-0.277875
1588,0.924345,0.060994,0.143652,-0.34818,0.19604,-0.026136,0.034655,0.13882,-0.934738,-0.17834
1589,0.924345,0.061312,0.143797,-0.348065,0.19456,-0.024697,0.032514,0.155131,-0.93129,-0.084981
1590,0.924347,0.061621,0.143937,-0.347948,0.192336,-0.026732,0.032138,0.166062,-0.909864,-0.22353
1591,0.924352,0.06192,0.144074,-0.347826,0.190904,-0.023055,0.03532,0.12421,-1.00432,-0.024803
1592,0.924361,0.062209,0.14421,-0.347694,0.187452,-0.023637,0.035778,0.1702,-0.992424,-0.096556
1593,0.924376,0.062485,0.144346,-0.347548,0.187915,-0.022179,0.039162,0.242899,-1.056849,0.108934
1594,0.924398,0.062749,0.144485,-0.347384,0.184649,-0.02205,0.041849,0.167013,-1.016708,-0.073592
1595,0.924428,0.062999,0.144629,-0.347199,0.181175,-0.021542,0.043475,0.268335,-1.011219,0.048248
1596,0.924468,0.063234,0.144779,-0.346987,0.175501,-0.020025,0.04775,0.249826,-1.164907,0.014678
1597,0.924512,0.063447,0.144936,-0.346765,0.172422,-0.019786,0.055431,0.1425,-1.166276,0.050017
1598,0.924556,0.063634,0.1451,-0.346544,0.167624,-0.022172,0.065506,0.185486,-1.249207,-0.020076
1599,0.924602,0.063801,0.145268,-0.34632,0.163376,-0.020369,0.074257,0.183838,-1.210805,0.100503
1600,0.924652,0.063952,0.145438,-0.346087,0.162707,-0.019505,0.082246,0.1322,-1.157235,0.116967
1601,0.924708,0.064091,0.145609,-0.345841,0.158613,-0.018523,0.09312,0.113328,-1.213028,-0.033521
1602,0.924771,0.064222,0.145779,-0.345576,0.157107,-0.016349,0.108986,-0.068243,-1.328783,0.099058
1603,0.924844,0.06435,0.145946,-0.345287,0.153546,-0.014049,0.128551,-0.103852,-1.3965,-0.022311
1604,0.924928,0.06448,0.146109,-0.344968,0.155805,-0.007802,0.144423,-0.078368,-1.21962,0.169449
1605,0.925026,0.064616,0.146265,-0.344614,0.158384,-0.003669,0.158593,-0.01412,-1.190198,-0.008571
1606,0.925138,0.064763,0.146412,-0.344221,0.156133,-0.000823,0.179388,-0.237222,-1.361726,-0.131262
1607,0.925268,0.064925,0.14655,-0.343782,0.155982,0.00069,0.195237,-0.154714,-1.166391,-0.237713
1608,0.925418,0.065106,0.146675,-0.343293,0.155404,0.001731,0.21676,-0.319725,-1.344165,-0.341414
1609,0.925584,0.065294,0.146785,-0.342761,0.155778,0.000549,0.233335,-0.300356,-1.159306,-0.449382
1610,0.925765,0.065476,0.14688,-0.342195,0.156943,0.005901,0.252601,-0.47095,-1.117798,-0.280647
1611,0.925961,0.065655,0.146962,-0.341596,0.157361,0.006471,0.272697,-0.50836,-1.166556,-0.505414
1612,0.92617,0.065836,0.147035,-0.340963,0.160959,0.007632,0.294342,-0.617427,-1.178928,-0.459099
1613,0.926392,0.066023,0.147101,-0.340295,0.161879,0.008486,0.315911,-0.601262,-1.101618,-0.719634
1614,0.926626,0.066221,0.147164,-0.339591,0.164875,0.00899,0.340801,-0.809866,-1.060659,-0.741618
1615,0.926872,0.066433,0.147225,-0.338852,0.167643,0.010107,0.366932,-0.866997,-1.158257,-0.779068
1616,0.927129,0.066663,0.147289,-0.338075,0.168151,0.007571,0.396184,-0.904415,-1.147823,-0.990599
1617,0.927396,0.066916,0.147358,-0.337261,0.169653,0.004503,0.421831,-0.85376,-1.10796,-1.033525
1618,0.927673,0.067196,0.147434,-0.336408,0.168416,-0.00644,0.446219,-0.740048,-1.036056,-1.252196
1619,0.927959,0.067507,0.147521,-0.335517,0.171959,-0.016614,0.463816,-0.562239,-0.779607,-1.2162
1620,0.928254,0.067853,0.147621,-0.334586,0.170803,-0.026371,0.48162,-0.500528,-0.807237,-1.134795
1621,0.928558,0.068241,0.147731,-0.333615,0.173509,-0.037093,0.501943,-0.512135,-0.789419,-1.035736
1622,0.928872,0.068667,0.147846,-0.332602,0.177238,-0.047007,0.518726,-0.365685,-0.59862,-0.946008
1623,0.929195,0.069129,0.147964,-0.331549,0.180274,-0.056618,0.533426,-0.256266,-0.546448,-1.000207
1624,0.929528,0.069618,0.148087,-0.330457,0.182272,-0.06859,0.551685,-0.197367,-0.611015,-0.92041
1625,0.92987,0.07013,0.148215,-0.329327,0.187264,-0.078129,0.56641,-0.01158,-0.486772,-0.680389
1626,0.930221,0.070659,0.148348,-0.32816,0.194177,-0.085808,0.576578,0.22774,-0.282087,-0.42846
1627,0.930581,0.071199,0.148486,-0.326957,0.198986,-0.09839,0.589132,0.327035,-0.322601,-0.438234
1628,0.93095,0.071745,0.148629,-0.32572,0.212628,-0.100287,0.596287,0.451001,0.060847,0.166082
1629,0.931328,0.07229,0.148777,-0.324449,0.221467,-0.110628,0.594742,0.607642,0.473579,0.04842
1630,0.931715,0.072829,0.148932,-0.323146,0.233377,-0.120578,0.593725,0.709191,0.619773,0.296642
1631,0.93211,0.073356,0.149092,-0.321811,0.236565,-0.131772,0.600426,0.670039,0.50752,0.39938
1632,0.932513,0.073865,0.149258,-0.320446,0.242467,-0.139278,0.61287,0.553909,0.546542,0.744298
1633,0.932914,0.074377,0.149424,-0.319079,0.247193,-0.143381,0.618786,0.662586,0.917501,1.051751
1634,0.933306,0.074911,0.149588,-0.317729,0.252435,-0.144311,0.628065,0.54651,1.085138,1.270941
1635,0.933695,0.075459,0.149752,-0.316377,0.247517,-0.155464,0.638989,0.507762,1.194592,0.917922
1636,0.934086,0.076014,0.149918,-0.315008,0.240385,-0.168962,0.646375,0.530114,1.371525,0.871844
1637,0.934485,0.076569,0.150089,-0.313606,0.238134,-0.180267,0.654085,0.431131,1.620356,1.148974
1638,0.934897,0.077116,0.150269,-0.312152,0.23312,-0.183613,0.673067,-0.021748,1.465379,1.351535
1639,0.935329,0.077647,0.150459,-0.310632,0.226907,-0.188545,0.702671,-0.342359,1.256073,1.392512
1640,0.935785,0.078156,0.150663,-0.309029,0.223726,-0.189091,0.735533,-0.583079,1.202524,1.711277
1641,0.93627,0.078634,0.150884,-0.307325,0.225396,-0.182784,0.76877,-0.630271,1.322813,2.216691
1642,0.93679,0.079074,0.151123,-0.305504,0.23433,-0.170867,0.799541,-0.761893,1.440379,2.731475
1643,0.93735,0.079469,0.151384,-0.303549,0.246571,-0.154617,0.841584,-1.213225,1.258988,3.114868
1644,0.937954,0.079811,0.151669,-0.301444,0.25874,-0.127411,0.904784,-1.767019,0.7719,3.4532
1645,0.938596,0.080099,0.151983,-0.299204,0.267383,-0.097117,0.98563,-2.105363,0.358806,3.322976
1646,0.939265,0.080341,0.152324,-0.296857,0.274569,-0.071668,1.077684,-2.386159,0.110223,2.9742
1647,0.93996,0.080541,0.152689,-0.294405,0.275717,-0.049751,1.168456,-2.388676,0.001388,2.63023
1648,0.94068,0.080706,0.153073,-0.291849,0.283278,-0.032097,1.250236,-2.272124,0.342873,2.396457
1649,0.941424,0.080839,0.153472,-0.289191,0.291189,-0.021862,1.321374,-2.02523,0.563317,2.141664
1650,0.942191,0.080947,0.153883,-0.286433,0.304924,-0.014488,1.379867,-1.932693,0.907163,1.96353
1651,0.942979,0.081035,0.154301,-0.283576,0.322262,-0.010729,1.429951,-1.768445,1.103462,1.789736
1652,0.943787,0.081106,0.154723,-0.280622,0.339658,-0.011903,1.48046,-1.828926,0.920808,1.54391
1653,0.944614,0.081167,0.155143,-0.277572,0.354548,-0.01466,1.52603,-1.755864,0.998526,1.445079
1654,0.945459,0.081224,0.155559,-0.27443,0.365191,-0.018836,1.572664,-1.796692,0.904968,1.239294
1655,0.94632,0.081279,0.155966,-0.271195,0.371106,-0.030327,1.61767,-1.734541,0.859941,0.806915
1656,0.947196,0.08134,0.15636,-0.26787,0.372959,-0.03801,1.660478,-1.642018,0.816734,0.912514
1657,0.948091,0.081395,0.156754,-0.264435,0.382562,-0.040733,1.701787,-1.681075,0.986196,1.032958
1658,0.949006,0.081431,0.157161,-0.260876,0.382923,-0.049668,1.74487,-1.57517,0.75524,0.711261
1659,0.949938,0.081451,0.157577,-0.257201,0.383054,-0.061468,1.783165,-1.45297,0.881969,0.618639
1660,0.950884,0.081458,0.157995,-0.25342,0.375104,-0.068648,1.823193,-1.477317,0.765699,0.408567
1661,0.951841,0.081453,0.158411,-0.249541,0.369765,-0.076092,1.862846,-1.399853,0.825348,0.360664
1662,0.952805,0.08144,0.15882,-0.245575,0.365943,-0.084607,1.903448,-1.390231,0.706203,0.254373
1663,0.953774,0.08142,0.159216,-0.24153,0.362259,-0.092417,1.941804,-1.370074,0.826814,0.077652
1664,0.954745,0.081398,0.159595,-0.237415,0.360234,-0.099642,1.975059,-1.347415,0.887295,0.068914
1665,0.955716,0.081374,0.159952,-0.23324,0.356076,-0.106031,2.010147,-1.360127,0.821754,-0.022152
1666,0.956684,0.081353,0.160281,-0.229014,0.355838,-0.115798,2.044933,-1.382546,0.853166,-0.10349
1667,0.957647,0.081335,0.160579,-0.224747,0.356736,-0.121712,2.08015,-1.394519,0.749,-0.070419
1668,0.958603,0.081325,0.160839,-0.220448,0.355797,-0.131659,2.108137,-1.385104,0.965441,-0.206764
1669,0.959558,0.081321,0.161055,-0.216093,0.360923,-0.135577,2.139436,-1.443192,0.894417,0.056002
1670,0.960518,0.08132,0.161227,-0.211654,0.362451,-0.144683,2.162528,-1.374829,1.052355,-0.157139
1671,0.961479,0.08132,0.161363,-0.207141,0.367653,-0.147449,2.185728,-1.541372,0.969957,0.078797
1672,0.962437,0.08132,0.161468,-0.202559,0.371234,-0.146536,2.208814,-1.534955,0.946809,0.248014
1673,0.963389,0.081319,0.16155,-0.197916,0.372315,-0.146055,2.231394,-1.602679,0.878436,0.198594
1674,0.964331,0.081315,0.161616,-0.19322,0.37242,-0.148551,2.25355,-1.626403,0.878018,0.13951
1675,0.96526,0.081307,0.161672,-0.188478,0.371391,-0.138267,2.276345,-1.818497,0.722018,0.47122
1676,0.966174,0.081294,0.161725,-0.183698,0.369659,-0.132943,2.301042,-1.71289,0.646787,0.344488
1677,0.967068,0.081275,0.161782,-0.178886,0.366956,-0.128495,2.321276,-1.614481,0.749301,0.259245
1678,0.967941,0.081248,0.161849,-0.174051,0.361506,-0.133577,2.342504,-1.530341,0.571761,-0.131754
1679,0.968789,0.081213,0.161934,-0.1692,0.357912,-0.137056,2.358993,-1.368169,0.684205,0.008827
1680,0.969611,0.081167,0.162044,-0.164341,0.355065,-0.143502,2.371613,-1.215252,0.796517,-0.166782
1681,0.970409,0.08111,0.16217,-0.159461,0.352427,-0.144522,2.380894,-1.249441,0.871925,0.004227
1682,0.971188,0.081042,0.1623,-0.154545,0.350093,-0.148194,2.387322,-1.202611,0.978852,-0.156649
1683,0.971947,0.080964,0.162434,-0.149595,0.347776,-0.149608,2.399159,-1.234941,0.884486,-0.118437
1684,0.972685,0.080879,0.162571,-0.144612,0.344929,-0.150306,2.409861,-1.121746,0.884127,-0.113108
1685,0.973402,0.080787,0.162711,-0.139599,0.344188,-0.145619,2.417884,-1.125142,0.996131,-0.004183
1686,0.974095,0.08069,0.162855,-0.134557,0.340518,-0.148553,2.422711,-0.881402,1.053487,-0.330209
1687,0.974766,0.080589,0.163002,-0.129489,0.34019,-0.150034,2.4278,-0.918263,1.122031,-0.370239
1688,0.975412,0.080486,0.163152,-0.124395,0.337001,-0.155887,2.433,-0.912132,1.147097,-0.566757
1689,0.976034,0.080382,0.163305,-0.119279,0.335745,-0.153671,2.439151,-0.898852,1.149331,-0.42162
1690,0.97663,0.080279,0.163461,-0.114143,0.333544,-0.155925,2.447264,-0.959622,1.105542,-0.687456
1691,0.977201,0.080179,0.16362,-0.108987,0.332407,-0.15625,2.456339,-0.945092,1.157955,-0.650354
1692,0.977745,0.080083,0.163781,-0.103815,0.333315,-0.15561,2.462694,-1.047552,1.336554,-0.625655
1693,0.978262,0.079989,0.163947,-0.098626,0.335382,-0.151017,2.470677,-1.105527,1.347721,-0.607696
1694,0.978751,0.079897,0.164119,-0.093418,0.33948,-0.149312,2.47878,-1.174375,1.39601,-0.675883
1695,0.979214,0.079805,0.164297,-0.08819,0.341853,-0.143575,2.486091,-1.330308,1.53168,-0.613626
1696,0.97965,0.079712,0.164479,-0.082941,0.348339,-0.142146,2.496477,-1.361537,1.429082,-0.731797
1697,0.980058,0.079619,0.164664,-0.07767,0.354461,-0.138951,2.50815,-1.412044,1.457875,-0.667232
1698,0.98044,0.079524,0.164849,-0.072377,0.360775,-0.135967,2.517864,-1.483492,1.562708,-0.663988
1699,0.980795,0.079428,0.165034,-0.067059,0.36469,-0.135324,2.52449,-1.446015,1.654271,-0.754567
1700,0.981122,0.079329,0.165218,-0.061717,0.37167,-0.132728,2.530909,-1.543331,1.720459,-0.667996
1701,0.981423,0.079227,0.165399,-0.05635,0.378276,-0.132606,2.535715,-1.580373,1.872974,-0.692608
1702,0.981697,0.079122,0.165575,-0.050955,0.38532,-0.129101,2.543091,-1.641494,1.854021,-0.490022
1703,0.981943,0.079013,0.165745,-0.045533,0.390863,-0.129459,2.542148,-1.703867,2.086008,-0.578403
1704,0.982162,0.078899,0.165909,-0.040082,0.395662,-0.128756,2.54538,-1.694877,2.013137,-0.500621
1705,0.982352,0.078783,0.166072,-0.034603,0.396562,-0.12631,2.562493,-1.761918,1.590907,-0.280328
1706,0.982512,0.078667,0.16624,-0.029097,0.396405,-0.128362,2.575438,-1.706979,1.614249,-0.362307
1707,0.98264,0.078551,0.166412,-0.023565,0.401177,-0.130867,2.582925,-1.623738,1.947952,-0.271319
1708,0.982738,0.078432,0.166582,-0.018008,0.398467,-0.131378,2.595107,-1.621706,1.635007,-0.072057
1709,0.982806,0.078311,0.166749,-0.012426,0.397633,-0.130529,2.610989,-1.638195,1.561051,0.023187
1710,0.982844,0.078185,0.16691,-0.00682,0.391483,-0.133421,2.629741,-1.554461,1.376787,-0.116142
1711,0.982852,0.078053,0.167061,-0.001191,0.385995,-0.136683,2.651002,-1.580514,1.275099,-0.12527
1712,0.98283,0.077915,0.167198,0.00446,0.383481,-0.139617,2.668301,-1.508699,1.349942,-0.043462
1713,0.982778,0.077768,0.16732,0.010133,0.382407,-0.144744,2.683609,-1.53388,1.412215,-0.196331
1714,0.982698,0.077613,0.167423,0.015827,0.377487,-0.154913,2.701396,-1.487743,1.218916,-0.371601
1715,0.982589,0.077447,0.167504,0.021541,0.373916,-0.167797,2.719004,-1.494188,1.199295,-0.376992
1716,0.982451,0.077269,0.16756,0.027275,0.372353,-0.180624,2.735448,-1.511338,1.206298,-0.420958
1717,0.982283,0.077085,0.167591,0.03304,0.371508,-0.189729,2.748067,-1.478219,1.277193,-0.314379
1718,0.982083,0.076897,0.167602,0.038842,0.368414,-0.198157,2.76321,-1.536343,1.201864,-0.321185
1719,0.981852,0.076705,0.167593,0.044677,0.366129,-0.210233,2.776973,-1.499084,1.150871,-0.370849
1720,0.981588,0.076506,0.167565,0.050538,0.367086,-0.214602,2.781128,-1.493987,1.494939,-0.176621
1721,0.981291,0.076299,0.167522,0.056419,0.368049,-0.217764,2.783343,-1.553196,1.535697,-0.13824
1722,0.980961,0.076081,0.167463,0.062315,0.3669,-0.227767,2.78603,-1.508393,1.519634,-0.349351
1723,0.980598,0.075853,0.167391,0.068218,0.370951,-0.232104,2.786399,-1.560707,1.547697,-0.2828
1724,0.980203,0.075611,0.167307,0.074123,0.367668,-0.23608,2.784937,-1.545879,1.53262,-0.205996
1725,0.979774,0.075354,0.167213,0.080025,0.365161,-0.241396,2.784205,-1.555603,1.552497,-0.200889
1726,0.979314,0.075081,0.167111,0.085917,0.361411,-0.244784,2.783078,-1.551813,1.539804,-0.177261
1727,0.978821,0.074789,0.167001,0.091792,0.359266,-0.245288,2.782073,-1.564518,1.543553,-0.008636
1728,0.978298,0.074477,0.166887,0.097646,0.352738,-0.246696,2.779448,-1.477054,1.646328,-0.005402
1729,0.977743,0.07415,0.166762,0.103488,0.346315,-0.248973,2.779016,-1.513094,1.454602,-0.042924
1730,0.977157,0.073811,0.166624,0.10933,0.337014,-0.248831,2.775019,-1.480116,1.550529,0.093436
1731,0.976538,0.073459,0.166472,0.115171,0.328681,-0.251049,2.770342,-1.476165,1.586547,0.020379
1732,0.975887,0.073093,0.166309,0.121008,0.322608,-0.253647,2.771032,-1.438271,1.441934,-0.001022
1733,0.975204,0.072713,0.166135,0.126839,0.311773,-0.253103,2.771778,-1.370721,1.396339,0.045197
1734,0.97449,0.072316,0.165953,0.132663,0.302074,-0.25088,2.775569,-1.356356,1.318465,0.096532
1735,0.973743,0.071903,0.165764,0.138478,0.292754,-0.254001,2.782294,-1.323436,1.180627,-0.113372
1736,0.972965,0.071472,0.16557,0.144281,0.283005,-0.258978,2.783285,-1.385018,1.406026,-0.192496
1737,0.972156,0.071022,0.165371,0.150071,0.277146,-0.264186,2.786453,-1.418955,1.354249,-0.309071
1738,0.971315,0.070552,0.16517,0.155846,0.268644,-0.268071,2.785311,-1.475571,1.491446,-0.318597
1739,0.970444,0.070062,0.164968,0.161604,0.26648,-0.274213,2.78619,-1.492326,1.448676,-0.443048
1740,0.969542,0.069549,0.164766,0.167343,0.261976,-0.278035,2.785004,-1.508522,1.470515,-0.308635
1741,0.968608,0.069017,0.164561,0.173075,0.253518,-0.281715,2.783935,-1.609244,1.385334,-0.258142
1742,0.967641,0.068468,0.164351,0.178806,0.245292,-0.282918,2.781614,-1.549403,1.397532,-0.191395
1743,0.966642,0.0679,0.164135,0.184534,0.240398,-0.281868,2.77936,-1.520275,1.458266,-0.154233
1744,0.965611,0.067314,0.163914,0.190251,0.23298,-0.279006,2.772648,-1.611227,1.60907,-0.018652
1745,0.96455,0.06671,0.16369,0.195954,0.221914,-0.27901,2.763841,-1.533555,1.616724,-0.066694
1746,0.96346,0.066087,0.163462,0.201637,0.216126,-0.281055,2.750347,-1.467998,1.819899,-0.148104
1747,0.962341,0.065444,0.163232,0.207296,0.207805,-0.280811,2.738305,-1.458383,1.835557,-0.076226
1748,0.961196,0.064781,0.163001,0.212925,0.198271,-0.278344,2.728843,-1.496232,1.710847,0.091922
1749,0.960025,0.064098,0.162769,0.218518,0.182326,-0.273247,2.72671,-1.559682,1.345493,0.128956
1750,0.95883,0.063394,0.162537,0.224073,0.165594,-0.270042,2.727735,-1.676236,1.299182,0.073183
1751,0.957612,0.062669,0.162306,0.229582,0.14839,-0.269046,2.725164,-1.679271,1.250028,-0.082576
1752,0.956374,0.061923,0.162077,0.235042,0.135421,-0.268138,2.721724,-1.650693,1.348357,-0.131174
1753,0.955115,0.061155,0.16185,0.240459,0.121454,-0.266762,2.710399,-1.760792,1.540481,-0.142056
1754,0.953832,0.060364,0.161625,0.245842,0.111534,-0.261901,2.69595,-1.82527,1.72997,-0.129801
1755,0.952526,0.059552,0.161401,0.251191,0.107653,-0.265464,2.671753,-1.842607,2.00787,-0.46565
1756,0.951199,0.058718,0.161177,0.256505,0.110885,-0.267888,2.644377,-1.794266,2.25455,-0.410076
