SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
1583270,0.513838,-0.004034,-0.008249,-0.857838,-0.178009,-0.232475,0.021372,0.016884,-0.015563,-0.027241,0
1599936,0.513854,-0.003954,-0.008156,-0.857830,-0.475001,-0.278721,0.084304,0.023467,-0.013473,-0.020826,0
1616602,0.513850,-0.003871,-0.008052,-0.857833,-0.071999,-0.333937,0.101902,0.031221,-0.005446,-0.015073,0
1633268,0.513824,-0.003786,-0.007937,-0.857850,-0.112660,0.050615,0.078100,0.034204,0.002756,-0.005825,0
1649934,-0.513773,0.003698,0.007810,0.857882,-0.072427,0.375700,0.158881,0.035642,0.011464,0.017371,0
1666600,0.513692,-0.003609,-0.007665,-0.857933,-0.100645,0.846191,0.066360,0.033955,0.019602,0.059339,0
1683266,0.513578,-0.003517,-0.007500,-0.858003,-0.351765,0.884499,0.127885,0.035248,0.021080,0.106009,0
1699932,0.513438,-0.003423,-0.007320,-0.858089,-0.075466,0.997906,-0.027315,0.033699,0.025806,0.144403,0
1716598,0.513275,-0.003326,-0.007127,-0.858188,0.387530,0.354437,-0.112897,0.037729,0.035542,0.159921,0
1733264,0.513095,-0.003228,-0.006925,-0.858298,0.223873,0.271343,-0.150716,0.042031,0.040896,0.164065,0
1749930,0.512902,-0.003126,-0.006717,-0.858415,0.518607,-0.181861,-0.269550,0.047522,0.049389,0.148011,0
1766596,0.512701,-0.003022,-0.006508,-0.858537,0.104555,-0.677121,-0.150198,0.058727,0.051931,0.124969,0
1783262,0.512498,-0.002915,-0.006301,-0.858661,-0.207552,-0.779955,-0.102078,0.069469,0.048934,0.101265,0
1799928,0.512296,-0.002805,-0.006098,-0.858783,-0.273109,-0.476816,-0.128446,0.074028,0.044856,0.076584,0
1816594,0.512100,-0.002691,-0.005904,-0.858901,-0.425432,-0.322424,-0.030183,0.077715,0.039958,0.069973,0
1833260,0.511916,-0.002575,-0.005723,-0.859012,-0.399176,0.140208,-0.100665,0.075621,0.035156,0.074355,0
1849926,-0.511749,0.002455,0.005557,0.859114,-0.475649,0.160800,-0.074463,0.074345,0.031037,0.085255,0
1866592,0.511593,-0.002329,-0.005401,-0.859208,-0.338493,0.169162,-0.079413,0.073561,0.026910,0.095682,0
1883258,0.511441,-0.002195,-0.005250,-0.859300,-0.736103,-0.179931,-0.067852,0.076473,0.016522,0.099019,0
1899924,0.511292,-0.002054,-0.005102,-0.859389,-0.397191,-0.054907,-0.016102,0.077380,0.009766,0.100157,0
1916590,0.511146,-0.001909,-0.004960,-0.859477,-0.316841,0.026370,-0.035297,0.076841,0.004218,0.100360,0
1933256,0.511002,-0.001761,-0.004822,-0.859564,-0.207323,0.116411,0.010681,0.075922,-0.001306,0.103214,0
1949922,0.510858,-0.001611,-0.004690,-0.859651,-0.465291,0.047929,0.011792,0.077986,-0.010647,0.115482,0
1966588,0.510715,-0.001462,-0.004564,-0.859737,-0.417805,-0.015023,0.056385,0.079562,-0.019314,0.120837,0
1983254,0.510572,-0.001315,-0.004445,-0.859822,-0.461565,-0.087281,0.057990,0.079981,-0.028850,0.110357,0
