SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
2383238,0.656311,-0.029041,-0.040655,-0.752834,-0.502885,3.921173,0.055727,-0.413972,-0.122691,0.188440,0
2399904,0.655929,-0.029423,-0.041476,-0.753108,-0.334855,4.432300,0.036751,-0.447507,-0.124080,0.201867,0
2416570,0.655522,-0.029834,-0.042373,-0.753396,-0.475809,4.814285,-0.018697,-0.482866,-0.128516,0.210154,0
2433236,0.655092,-0.030278,-0.043355,-0.753696,-0.251152,5.057359,-0.108184,-0.516987,-0.126480,0.216151,0
2449902,0.654639,-0.030757,-0.044430,-0.754008,-0.408150,5.386051,-0.116194,-0.552026,-0.127097,0.213157,0
2466568,0.654136,-0.031253,-0.045548,-0.754357,-0.491740,5.664032,-0.313512,-0.588965,-0.131761,0.210320,0
2483234,0.653567,-0.031752,-0.046667,-0.754761,-0.342715,6.196992,-0.339950,-0.629363,-0.135818,0.210143,0
2499900,0.652945,-0.032262,-0.047808,-0.755207,-0.349760,6.582798,-0.418201,-0.670474,-0.139653,0.215504,0
2516566,0.652282,-0.032790,-0.048993,-0.755680,-0.132886,6.983158,-0.417291,-0.714969,-0.141398,0.224500,0
2533232,0.651592,-0.033344,-0.050246,-0.756169,-0.137936,7.389472,-0.384085,-0.761610,-0.144134,0.228157,0
2549898,0.650890,-0.033932,-0.051588,-0.756657,-0.267988,7.873015,-0.493156,-0.809880,-0.153269,0.238121,0
2566564,0.650187,-0.034561,-0.053041,-0.757132,-0.345509,8.395675,-0.466890,-0.868607,-0.166820,0.246087,0
2583230,0.649497,-0.035238,-0.054629,-0.757580,-0.205414,8.898782,-0.452485,-0.932648,-0.179758,0.251039,0
2599896,0.648834,-0.035973,-0.056373,-0.757986,-0.061295,9.167495,-0.661432,-0.996922,-0.185800,0.251825,0
2616562,0.648209,-0.036771,-0.058296,-0.758337,0.007118,9.236559,-0.596418,-1.060118,-0.193999,0.244004,0
2633228,0.647637,-0.037642,-0.060419,-0.758617,-0.038266,9.308332,-0.682159,-1.122896,-0.204187,0.230227,0
2649894,0.647128,-0.038592,-0.062766,-0.758812,-0.363451,9.249351,-0.557483,-1.186692,-0.220418,0.201039,0
2666560,0.646698,-0.039615,-0.065404,-0.758903,-0.405081,9.052102,-0.550980,-1.252655,-0.237980,0.164489,0
2683226,0.646340,-0.040697,-0.068351,-0.758892,-0.324095,8.430067,-0.563015,-1.311263,-0.252054,0.110901,0
2699892,0.646034,-0.041837,-0.071556,-0.758795,-0.103750,8.088041,-0.576300,-1.368815,-0.265251,0.056278,0
2716558,0.645764,-0.043034,-0.074969,-0.758628,0.050476,7.120133,-0.416249,-1.411532,-0.277409,-0.000997,0
2733224,0.645511,-0.044287,-0.078536,-0.758411,0.204952,6.135997,-0.426678,-1.438969,-0.282901,-0.068797,0
2749890,0.645258,-0.045595,-0.082208,-0.758159,0.441020,5.307204,-0.243971,-1.459801,-0.288009,-0.124249,0
2766556,0.644989,-0.046957,-0.085932,-0.757892,0.631681,4.612785,-0.127935,-1.479545,-0.290154,-0.172705,0
2783222,0.644687,-0.048373,-0.089656,-0.757628,0.556832,4.386014,0.093714,-1.512128,-0.300367,-0.197179,0
2799888,0.644337,-0.049840,-0.093331,-0.757387,0.950260,3.722100,0.278754,-1.541472,-0.304698,-0.212039,0
2816554,0.643923,-0.051358,-0.096904,-0.757189,0.973494,2.032370,0.218656,-1.541606,-0.307173,-0.207764,0
2833220,0.643430,-0.052926,-0.100325,-0.757055,0.672133,1.701357,0.511901,-1.552782,-0.319278,-0.188802,0
2849886,0.642843,-0.054544,-0.103542,-0.757005,1.031761,0.265546,0.353041,-1.544656,-0.321115,-0.158728,0
2866552,0.642235,-0.056281,-0.106620,-0.756967,0.958784,-0.281143,0.530452,-1.535996,-0.329665,-0.119186,0
2883218,0.641667,-0.058182,-0.109656,-0.756871,1.698993,-1.547162,0.582651,-1.505363,-0.324196,-0.072134,0
2899884,0.641110,-0.060209,-0.112648,-0.756745,2.343402,-1.993204,1.038101,-1.465254,-0.311014,0.003154,0
2916550,0.640535,-0.062326,-0.115592,-0.756617,3.162284,-2.321283,1.313922,-1.417667,-0.277701,0.080465,0
2933216,0.639913,-0.064495,-0.118486,-0.756513,3.321175,-2.228095,1.558682,-1.373275,-0.239794,0.170735,0
2949882,0.639216,-0.066679,-0.121327,-0.756463,2.441783,-1.765462,1.920439,-1.341094,-0.218046,0.283251,0
2966548,0.638416,-0.068840,-0.124112,-0.756494,0.550602,-1.067040,2.283446,-1.330311,-0.226919,0.398516,0
2983214,0.637483,-0.070940,-0.126838,-0.756634,-0.975985,-1.910282,2.728724,-1.305770,-0.258272,0.484542,0
2999880,0.636391,-0.072944,-0.129503,-0.756911,-0.649578,-3.187829,2.697347,-1.256457,-0.261483,0.552533,0
3016546,0.635111,-0.074813,-0.132104,-0.757354,-0.800261,-2.167830,3.026672,-1.251937,-0.262847,0.633016,0
3033212,0.633615,-0.076509,-0.134638,-0.757991,-0.886150,-1.136010,2.985393,-1.287129,-0.267695,0.746963,0
3049878,0.631875,-0.077997,-0.137103,-0.758850,0.232514,-1.920676,2.707321,-1.311788,-0.249434,0.871555,0
3066544,0.629931,-0.079358,-0.139524,-0.759883,0.322948,-3.089387,2.307613,-1.312789,-0.236976,1.000847,0
3083210,0.627839,-0.080686,-0.141921,-0.761030,-0.176306,-2.705410,2.116072,-1.329609,-0.247512,1.137724,0
3099876,0.625595,-0.081961,-0.144280,-0.762297,0.209995,-3.141505,1.668791,-1.336035,-0.251648,1.263845,0
3116542,0.623194,-0.083159,-0.146590,-0.763692,0.710134,-3.841089,1.044597,-1.323002,-0.241893,1.375379,0
3133208,0.620631,-0.084260,-0.148838,-0.765222,0.751145,-4.481320,0.489750,-1.292625,-0.234994,1.485731,0
3149874,0.617902,-0.085241,-0.151011,-0.766894,0.420602,-5.051534,0.148253,-1.245983,-0.241958,1.584847,0
3166540,0.615003,-0.086081,-0.153098,-0.768715,0.354743,-6.083797,-0.237311,-1.172969,-0.256341,1.676233,0
3183206,0.611927,-0.086758,-0.155085,-0.770693,0.844759,-7.249443,-0.725739,-1.073679,-0.265041,1.766513,0
3199872,0.608670,-0.087249,-0.156960,-0.772834,0.687983,-7.260577,-0.999189,-0.980846,-0.291244,1.874603,0
3216538,0.605228,-0.087534,-0.158710,-0.775144,0.751809,-7.953178,-1.508238,-0.871698,-0.321063,1.986620,0
3233204,0.601594,-0.087591,-0.160324,-0.777630,1.422364,-8.569888,-1.914936,-0.748139,-0.339702,2.114272,0
3249870,0.597764,-0.087397,-0.161788,-0.780297,1.980871,-8.934446,-2.284138,-0.611924,-0.348984,2.255662,0
3266536,0.593705,-0.086950,-0.163093,-0.783170,2.330665,-9.228334,-2.394699,-0.471062,-0.350476,2.406786,0
3283202,0.589397,-0.086271,-0.164245,-0.786252,2.455631,-9.156547,-2.277351,-0.337001,-0.349356,2.565438,0
3299868,0.584859,-0.085375,-0.165256,-0.789520,3.335079,-9.400161,-2.295024,-0.200706,-0.317714,2.722621,0
3316534,0.580107,-0.084276,-0.166138,-0.792951,3.379345,-8.828945,-2.084778,-0.082547,-0.285687,2.885373,0
3333200,0.575158,-0.082990,-0.166904,-0.796523,3.122676,-8.171925,-1.947458,0.016369,-0.254913,3.038500,0
3349866,0.570031,-0.081532,-0.167565,-0.800212,2.927714,-7.276316,-1.702758,0.096365,-0.232158,3.188716,0
3366532,0.564741,-0.079917,-0.168133,-0.803997,2.854929,-6.740947,-1.741130,0.172554,-0.209189,3.330799,0
3383198,0.559309,-0.078161,-0.168621,-0.807856,2.767801,-5.911552,-1.713823,0.232548,-0.188213,3.458856,0
3399864,0.553751,-0.076278,-0.169042,-0.811767,2.516949,-5.633463,-1.802458,0.291656,-0.173854,3.566519,0
3416530,0.548088,-0.074284,-0.169407,-0.815710,2.073043,-5.146187,-1.819317,0.344713,-0.172239,3.657192,0
3433196,0.542338,-0.072194,-0.169730,-0.819664,2.015774,-4.879203,-1.875899,0.398927,-0.172088,3.727140,0
3449862,0.536520,-0.070025,-0.170024,-0.823610,1.979808,-4.894247,-1.772686,0.452901,-0.165377,3.784329,0
3466528,0.530571,-0.067711,-0.170252,-0.827601,1.646832,-4.781326,-1.799869,0.512535,-0.170939,3.840453,0
3483194,0.524423,-0.065192,-0.170377,-0.831687,1.569948,-4.350485,-1.812830,0.568590,-0.182302,3.896833,0
3499860,0.518095,-0.062494,-0.170409,-0.835843,1.733524,-4.158973,-1.817709,0.622513,-0.192471,3.959849,0
3516526,0.511609,-0.059643,-0.170357,-0.840046,1.645372,-3.730316,-1.760296,0.671886,-0.204440,4.007828,0
3533192,0.504984,-0.056664,-0.170232,-0.844276,1.895243,-3.633179,-1.676561,0.722641,-0.211622,4.046220,0
3549858,0.498242,-0.053585,-0.170045,-0.848509,2.150155,-3.625921,-1.613172,0.775053,-0.216515,4.080984,0
3566524,0.491406,-0.050430,-0.169807,-0.852727,2.154725,-3.337694,-1.283290,0.821304,-0.224291,4.117717,0
3583190,0.484496,-0.047225,-0.169527,-0.856909,2.208208,-3.248673,-1.124172,0.866424,-0.233673,4.137724,0
3599856,0.477538,-0.043999,-0.169219,-0.861038,2.074858,-3.184186,-0.892613,0.914585,-0.250557,4.138258,0
3616522,0.470554,-0.040775,-0.168892,-0.865096,2.464431,-2.925211,-0.743100,0.956249,-0.258565,4.125690,0
3633188,0.463570,-0.037582,-0.168559,-0.869068,2.694578,-2.543643,-0.682810,0.999025,-0.262354,4.109633,0
3649854,-0.456609,0.034445,0.168231,0.872938,3.008372,-1.937518,-0.664865,1.026165,-0.257460,4.107760,0
