SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
1799928,0.451249,0.573792,-0.399901,0.554271,-0.287145,0.057560,-0.058220,0.010230,-0.044786,-0.119694,0
1816594,0.451367,0.573777,-0.400068,0.554069,-0.330264,-0.068082,-0.058669,0.006143,-0.045454,-0.120332,0
1833260,0.451482,0.573762,-0.400227,0.553877,-0.217707,0.044810,-0.060751,0.001220,-0.041969,-0.122186,0
1849926,0.451594,0.573744,-0.400374,0.553697,-0.226361,-0.005481,-0.075925,-0.003268,-0.037863,-0.123092,0
1866592,0.451703,0.573720,-0.400519,0.553529,-0.205669,-0.174431,-0.089047,-0.003873,-0.033473,-0.121628,0
1883258,0.451808,0.573686,-0.400666,0.553371,-0.432931,0.054432,-0.091795,-0.007589,-0.031999,-0.122749,0
1899924,0.451910,0.573645,-0.400816,0.553223,-0.430321,-0.068148,-0.057304,-0.008964,-0.029980,-0.117438,0
1916590,0.452009,0.573600,-0.400963,0.553082,-0.347375,-0.202918,-0.188177,-0.005683,-0.025501,-0.110099,0
1933256,0.452103,0.573553,-0.401107,0.552950,-0.543928,-0.072179,-0.079545,-0.004644,-0.026053,-0.102513,0
1949922,0.452194,0.573507,-0.401244,0.552823,-0.433505,-0.010118,-0.034262,-0.005297,-0.024280,-0.095235,0
1966588,0.452280,0.573466,-0.401372,0.552702,-0.428666,-0.078866,-0.054040,-0.005114,-0.021607,-0.086507,0
1983254,0.452362,0.573432,-0.401489,0.552585,-0.346310,-0.197204,-0.054393,-0.000739,-0.017285,-0.077401,0
1999920,0.452439,0.573409,-0.401591,0.552472,-0.454928,-0.221922,-0.101350,0.003622,-0.016073,-0.068422,0
2016586,0.452512,0.573398,-0.401677,0.552361,-0.483436,-0.194282,-0.091744,0.009001,-0.014943,-0.054220,0
2033252,0.452579,0.573404,-0.401744,0.552251,-0.531644,-0.149704,-0.028552,0.011123,-0.015186,-0.047826,0
2049918,0.452641,0.573428,-0.401790,0.552142,-0.412423,-0.304368,-0.041639,0.017484,-0.014000,-0.039630,0
2066584,0.452698,0.573469,-0.401814,0.552036,-0.431617,-0.201448,-0.028368,0.022905,-0.012549,-0.028956,0
2083250,0.452750,0.573520,-0.401822,0.551935,-0.385119,-0.232808,-0.037147,0.028676,-0.010000,-0.020348,0
2099916,0.452796,0.573582,-0.401813,0.551839,-0.567805,-0.132818,0.052984,0.032269,-0.011357,-0.010064,0
2116582,0.452837,0.573654,-0.401790,0.551747,-0.388580,-0.305367,-0.027187,0.039844,-0.009531,-0.004921,0
2133248,0.452874,0.573737,-0.401752,0.551658,-0.484258,-0.227024,0.049045,0.045889,-0.009908,0.003323,0
2149914,0.452906,0.573829,-0.401701,0.551572,-0.593566,-0.126760,0.013973,0.049566,-0.012241,0.007121,0
2166580,0.452935,0.573931,-0.401639,0.551488,-0.399109,-0.190688,-0.007184,0.054331,-0.012171,0.009581,0
2183246,0.452959,0.574043,-0.401565,0.551405,-0.368821,-0.146700,-0.005004,0.059561,-0.010906,0.015816,0
2199912,0.452980,0.574164,-0.401482,0.551323,-0.388888,-0.231255,-0.011768,0.065039,-0.010572,0.017418,0
2216578,0.452997,0.574295,-0.401389,0.551240,-0.383187,-0.094728,-0.003112,0.068483,-0.010518,0.024642,0
2233244,0.453012,0.574434,-0.401289,0.551156,-0.477437,-0.286984,-0.018010,0.074653,-0.011316,0.028686,0
2249910,0.453023,0.574582,-0.401181,0.551071,-0.261486,-0.167735,-0.029770,0.078212,-0.009372,0.032332,0
2266576,0.453033,0.574741,-0.401062,0.550984,-0.386031,-0.082861,-0.120993,0.081541,-0.010424,0.041923,0
2283242,0.453041,0.574914,-0.400925,0.550897,-0.479649,-0.297373,-0.138542,0.087901,-0.012223,0.047480,0
2299908,0.453047,0.575098,-0.400773,0.550811,-0.225352,-0.146580,-0.152050,0.091199,-0.010556,0.053538,0
2316574,0.453050,0.575292,-0.400609,0.550724,-0.276446,-0.224496,-0.182695,0.093924,-0.009163,0.061404,0
2333240,0.453049,0.575496,-0.400435,0.550638,-0.294877,-0.218456,-0.223083,0.097432,-0.008902,0.067680,0
2349906,0.453044,0.575708,-0.400254,0.550553,-0.277849,-0.245499,-0.227723,0.101753,-0.008443,0.075812,0
2366572,0.453034,0.575927,-0.400067,0.550468,-0.328262,-0.160033,-0.217399,0.103072,-0.009619,0.080986,0
2383238,0.453018,0.576151,-0.399877,0.550384,-0.367220,-0.089642,-0.148883,0.102632,-0.011612,0.086306,0
2399904,0.452996,0.576380,-0.399687,0.550301,-0.379200,-0.322338,-0.240522,0.105152,-0.013514,0.087934,0
2416570,0.452966,0.576613,-0.399499,0.550218,-0.345191,-0.163345,-0.221890,0.104754,-0.016633,0.092295,0
2433236,0.452928,0.576847,-0.399315,0.550137,-0.090626,-0.035160,-0.250346,0.100219,-0.014977,0.091794,0
2449902,0.452882,0.577082,-0.399138,0.550058,-0.231312,-0.199976,-0.169171,0.101021,-0.016647,0.096167,0
2466568,0.452829,0.577315,-0.398967,0.549981,-0.246811,-0.092833,-0.134027,0.095595,-0.018225,0.096777,0
2483234,0.452772,0.577545,-0.398800,0.549907,-0.190158,-0.231104,-0.122793,0.095114,-0.019412,0.095609,0
2499900,0.452711,0.577775,-0.398634,0.549836,-0.257849,-0.161541,-0.121273,0.093129,-0.021532,0.099428,0
2516566,0.452644,0.578007,-0.398470,0.549766,-0.400362,-0.164346,-0.101948,0.091007,-0.026412,0.101834,0
2533232,0.452571,0.578243,-0.398305,0.549698,-0.310482,-0.068528,-0.105907,0.087073,-0.029551,0.105143,0
2549898,0.452490,0.578486,-0.398139,0.549629,-0.410790,-0.351169,-0.058960,0.088736,-0.034858,0.110025,0
2566564,0.452401,0.578739,-0.397969,0.549560,-0.242115,-0.178888,-0.111128,0.087568,-0.037316,0.111517,0
2583230,0.452302,0.579003,-0.397795,0.549489,-0.320803,-0.380815,-0.178866,0.090003,-0.042184,0.113096,0
2599896,0.452193,0.579281,-0.397615,0.549416,-0.495433,-0.303484,-0.192741,0.092242,-0.051603,0.116565,0
2616562,0.452072,0.579576,-0.397428,0.549339,-0.249083,-0.291180,-0.299686,0.092156,-0.055469,0.114135,0
2633228,0.451939,0.579889,-0.397233,0.549259,-0.168448,-0.228057,-0.308146,0.091142,-0.059281,0.120363,0
2649894,0.451793,0.580224,-0.397028,0.549174,-0.329478,-0.432526,-0.306433,0.094038,-0.066176,0.125313,0
2666560,0.451641,0.580572,-0.396817,0.549084,-0.406842,-0.258263,-0.335025,0.094681,-0.073869,0.130931,0
2683226,0.451488,0.580923,-0.396605,0.548992,-0.379910,-0.406523,-0.295160,0.098301,-0.081286,0.139260,0
2699892,0.451330,0.581281,-0.396390,0.548897,-0.349691,-0.523042,-0.371476,0.103674,-0.088850,0.147002,0
2716558,0.451166,0.581650,-0.396171,0.548799,-0.205032,-0.381804,-0.419167,0.108391,-0.093760,0.156706,0
2733224,0.450991,0.582033,-0.395947,0.548699,-0.365722,-0.365233,-0.394218,0.113495,-0.101018,0.165772,0
2749890,0.450802,0.582433,-0.395714,0.548597,-0.352214,-0.465964,-0.467145,0.120127,-0.108827,0.174965,0
2766556,0.450597,0.582854,-0.395473,0.548492,-0.303291,-0.545191,-0.526951,0.129567,-0.116620,0.185251,0
2783222,0.450371,0.583300,-0.395222,0.548385,-0.363160,-0.551683,-0.463033,0.139260,-0.125982,0.199209,0
2799888,0.450122,0.583772,-0.394959,0.548276,-0.132689,-0.583283,-0.541853,0.150122,-0.131193,0.208947,0
2816554,0.449847,0.584276,-0.394683,0.548165,-0.246199,-0.666164,-0.565160,0.161247,-0.138559,0.226414,0
2833220,0.449542,0.584814,-0.394391,0.548052,-0.180282,-0.588816,-0.617838,0.169822,-0.146730,0.240318,0
2849886,0.449203,0.585389,-0.394084,0.547936,-0.391983,-0.533553,-0.633664,0.178695,-0.160249,0.257554,0
